#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0002 53.3887 5.39523 81.5459 167.035 -6.54747
0.0004 92.159 18.5498 140.084 286.718 -11.2267
0.0006 106.521 31.8925 160.207 327.747 -12.8062
0.0008 111.491 44.114 165.986 338.839 -13.2079
0.001 117.907 57.9421 174.7 354.69 -13.7975
0.0012 126.989 74.5519 188.117 378.703 -14.7051
0.0014 110.674 74.9181 162.135 324.283 -12.5474
0.0016 112.912 87.0129 165.965 327.737 -12.6555
0.0018 100.856 86.663 147.675 288.146 -11.0901
0.002 80.1949 75.8009 116.888 225.058 -8.62952
0.0022 82.0963 85.1598 120.816 228.144 -8.72867
0.0024 55.3322 61.9797 81.2296 150.787 -5.74491
0.0026 33.807 40.7642 49.885 90.6693 -3.44231
0.0028 4.74258 6.12493 7.05229 12.5209 -0.473693
0.003 0 0 0 0 0
0.0032 0 0 0 0 0
0.0034 0 0 0 0 0
0.0036 0 0 0 0 0
0.0038 0 0 0 0 0
0.004 0 0 0 0 0
0.0042 0 0 0 0 0
0.0044 0 0 0 0 0
0.0046 0 0 0 0 0
0.0048 0 0 0 0 0
0.005 0 0 0 0 0
0.0052 0 0 0 0 0
0.0054 0 0 0 0 0
0.0056 0 0 0 0 0
0.0058 0 0 0 0 0
0.006 0 0 0 0 0
0.0062 0 0 0 0 0
0.0064 0 0 0 0 0
0.0066 0 0 0 0 0
0.0068 0 0 0 0 0
0.007 0 0 0 0 0
0.0072 0 0 0 0 0
0.0074 0 0 0 0 0
0.0076 0 0 0 0 0
0.0078 0 0 0 0 0
0.008 0 0 0 0 0
0.0082 0 0 0 0 0
0.0084 0 0 0 0 0
0.0086 0 0 0 0 0
0.0088 0 0 0 0 0
0.009 0 0 0 0 0
0.0092 0 0 0 0 0
0.0094 0 0 0 0 0
0.0096 0 0 0 0 0
0.0098 0 0 0 0 0
0.01 -nan -nan -nan -nan -nan
