#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0196 0 0 0 0 0
0.0392 0 0 0 0 0
0.0588 0 0 0 0 0
0.0784 0 0 0 0 0
0.098 0 0 0 0 0
0.1176 0 0 0 0 0
0.1372 0 0 0 0 0
0.1568 0 0 0 0 0
0.1764 0 0 0 0 0
0.196 0 0 0 0 0
0.2156 0 0 0 0 0
0.2352 0 0 0 0 0
0.2548 0.103036 0.0537082 0.00723148 2.96936 -2.96194
0.2744 0.247049 0.138662 0.0199741 6.51814 -6.50186
0.294 0.403425 0.242578 0.0372584 9.84401 -9.8196
0.3136 0.567582 0.364007 0.0594206 12.919 -12.8874
0.3332 0.734384 0.500389 0.0865487 15.7083 -15.6707
0.3528 0.898012 0.647849 0.118391 18.1692 -18.1271
0.3724 1.05183 0.800959 0.154243 20.2497 -20.2048
0.392 1.18826 0.952466 0.192817 21.8865 -21.8407
0.4116 1.29861 1.09298 0.232083 23.0032 -22.9584
0.4312 1.37299 1.21065 0.269088 23.5073 -23.4657
0.4508 1.40018 1.29081 0.299754 23.2873 -23.2507
0.4704 1.3676 1.31568 0.318659 22.2085 -22.1786
0.49 1.26138 1.26417 0.318831 20.1082 -20.0862
0.5096 1.06662 1.11187 0.291573 16.7897 -16.7758
0.5292 0.767947 0.831445 0.226399 12.0144 -12.008
0.5488 0.350616 0.393744 0.11119 5.49293 -5.4917
0.5684 0 0 0 0 0
0.588 0 0 0 0 0
0.6076 0 0 0 0 0
0.6272 0 0 0 0 0
0.6468 0 0 0 0 0
0.6664 0 0 0 0 0
0.686 0 0 0 0 0
0.7056 0 0 0 0 0
0.7252 0 0 0 0 0
0.7448 0 0 0 0 0
0.7644 0 0 0 0 0
0.784 0 0 0 0 0
0.8036 0 0 0 0 0
0.8232 0 0 0 0 0
0.8428 0 0 0 0 0
0.8624 0 0 0 0 0
0.882 0 0 0 0 0
0.9016 0 0 0 0 0
0.9212 0 0 0 0 0
0.9408 0 0 0 0 0
0.9604 0 0 0 0 0
0.98 -nan -nan -nan -nan -nan
