#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0182 0 0 0 0 0
0.0364 0 0 0 0 0
0.0546 0 0 0 0 0
0.0728 0 0 0 0 0
0.091 0 0 0 0 0
0.1092 0 0 0 0 0
0.1274 0 0 0 0 0
0.1456 0 0 0 0 0
0.1638 0.00399278 0.00144173 0.000141784 0.110243 -0.110106
0.182 0.0335366 0.0134529 0.00144086 0.861782 -0.860654
0.2002 0.0819012 0.0361341 0.00419651 1.9631 -1.96039
0.2184 0.159948 0.0769765 0.00965729 3.64081 -3.6357
0.2366 0.260913 0.136022 0.0183513 5.6578 -5.64978
0.2548 0.382432 0.214698 0.0310162 7.90441 -7.89313
0.273 0.540354 0.325018 0.0500957 10.7619 -10.7468
0.2912 0.72048 0.462249 0.075744 13.8542 -13.8355
0.3094 0.921214 0.62798 0.109042 17.1542 -17.1321
0.3276 1.13521 0.819397 0.15033 20.5306 -20.5057
0.3458 1.35004 1.02863 0.198863 23.7773 -23.7508
0.364 1.51602 1.21594 0.247084 25.9419 -25.9152
0.3822 1.56979 1.32205 0.281708 25.9296 -25.9046
0.4004 1.49822 1.32188 0.294736 23.7578 -23.7358
0.4186 1.34976 1.24507 0.289945 20.5691 -20.5509
0.4368 1.15026 1.10723 0.268846 16.9045 -16.8904
0.455 0.911187 0.913719 0.230961 12.9562 -12.9461
0.4732 0.650997 0.678985 0.17841 8.98848 -8.982
0.4914 0.392627 0.425312 0.116015 5.28678 -5.2833
0.5096 0.168876 0.189743 0.0536656 2.23309 -2.23178
0.5278 0.0143797 0.0167374 0.00490295 0.188303 -0.188207
0.546 0 0 0 0 0
0.5642 0 0 0 0 0
0.5824 0 0 0 0 0
0.6006 0 0 0 0 0
0.6188 0 0 0 0 0
0.637 0 0 0 0 0
0.6552 0 0 0 0 0
0.6734 0 0 0 0 0
0.6916 0 0 0 0 0
0.7098 0 0 0 0 0
0.728 0 0 0 0 0
0.7462 0 0 0 0 0
0.7644 0 0 0 0 0
0.7826 0 0 0 0 0
0.8008 0 0 0 0 0
0.819 0 0 0 0 0
0.8372 0 0 0 0 0
0.8554 0 0 0 0 0
0.8736 0 0 0 0 0
0.8918 0 0 0 0 0
0.91 -nan -nan -nan -nan -nan
