#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0108 0 0
0.0216 0 0
0.0324 1.38851 2.57188
0.0432 3.27689 6.0136
0.054 5.05226 9.17511
0.0648 6.71015 12.0444
0.0756 8.24435 14.6085
0.0864 9.64671 16.853
0.0972 10.907 18.7628
0.108 12.0124 20.3209
0.1188 12.9475 21.5095
0.1296 13.6938 22.3092
0.1404 14.229 22.6992
0.1512 14.5265 22.6572
0.162 14.555 22.1597
0.1728 14.2772 21.1815
0.1836 13.6488 19.6964
0.1944 12.6173 17.6768
0.2052 11.1203 15.0942
0.216 9.08358 11.9192
0.2268 6.4183 8.12233
0.2376 3.01805 3.67402
0.2484 0 0
0.2592 0 0
0.27 0 0
0.2808 0 0
0.2916 0 0
0.3024 0 0
0.3132 0 0
0.324 0 0
0.3348 0 0
0.3456 0 0
0.3564 0 0
0.3672 0 0
0.378 0 0
0.3888 0 0
0.3996 0 0
0.4104 0 0
0.4212 0 0
0.432 0 0
0.4428 0 0
0.4536 0 0
0.4644 0 0
0.4752 0 0
0.486 0 0
0.4968 0 0
0.5076 0 0
0.5184 0 0
0.5292 0 0
0.54 -nan -nan
