#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0004 19.6227 1.10375
0.0008 39.2454 2.16024
0.0012 58.8683 3.12221
0.0016 78.4913 3.94241
0.002 98.1145 4.57357
0.0024 117.738 4.96843
0.0028 137.362 5.07973
0.0032 156.986 4.86019
0.0036 176.61 4.26256
0.004 196.235 3.23954
0.0044 215.861 1.74388
0.0048 30.7994 0.0897309
0.0052 0 0
0.0056 0 0
0.006 0 0
0.0064 0 0
0.0068 0 0
0.0072 0 0
0.0076 0 0
0.008 0 0
0.0084 0 0
0.0088 0 0
0.0092 0 0
0.0096 0 0
0.01 0 0
0.0104 0 0
0.0108 0 0
0.0112 0 0
0.0116 0 0
0.012 0 0
0.0124 0 0
0.0128 0 0
0.0132 0 0
0.0136 0 0
0.014 0 0
0.0144 0 0
0.0148 0 0
0.0152 0 0
0.0156 0 0
0.016 0 0
0.0164 0 0
0.0168 0 0
0.0172 0 0
0.0176 0 0
0.018 0 0
0.0184 0 0
0.0188 0 0
0.0192 0 0
0.0196 0 0
0.02 -nan -nan
