#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0188 0 0
0.0376 0 0
0.0564 0 0
0.0752 0 0
0.094 0 0
0.1128 0 0
0.1316 0 0
0.1504 0 0
0.1692 0 0
0.188 0 0
0.2068 0 0
0.2256 0.148077 0.720929
0.2444 0.401714 1.8917
0.2632 0.655611 2.98559
0.282 0.907214 3.99409
0.3008 1.15329 4.90692
0.3196 1.38978 5.71176
0.3384 1.61154 6.39391
0.3572 1.81207 6.93595
0.376 1.9832 7.31728
0.3948 2.11457 7.51363
0.4136 2.19308 7.49647
0.4324 2.20211 7.23227
0.4512 2.1205 6.68175
0.47 1.92124 5.79888
0.4888 1.56969 4.52981
0.5076 1.0212 2.81164
0.5264 0.217877 0.57093
0.5452 0 0
0.564 0 0
0.5828 0 0
0.6016 0 0
0.6204 0 0
0.6392 0 0
0.658 0 0
0.6768 0 0
0.6956 0 0
0.7144 0 0
0.7332 0 0
0.752 0 0
0.7708 0 0
0.7896 0 0
0.8084 0 0
0.8272 0 0
0.846 0 0
0.8648 0 0
0.8836 0 0
0.9024 0 0
0.9212 0 0
0.94 -nan -nan
