#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0142 0 0 0 0 0
0.0284 0 0 0 0 0
0.0426 0 0 0 0 0
0.0568 0 0 0 0 0
0.071 0 0 0 0 0
0.0852 0 0 0 0 0
0.0994 0.305815 0.0861213 0.0077893 5.30535 -5.29683
0.1136 0.851072 0.273851 0.0266206 14.0357 -14.0086
0.1278 1.4055 0.508689 0.0533115 22.1198 -22.0699
0.142 1.95921 0.787771 0.0889893 29.5257 -29.4497
0.1562 2.50184 1.10642 0.134463 36.2143 -36.1096
0.1704 3.02233 1.45799 0.190111 42.138 -42.003
0.1846 3.50878 1.8336 0.25575 47.2405 -47.0745
0.1988 3.9483 2.22193 0.330491 51.4552 -51.2585
0.213 4.32684 2.60884 0.412561 54.704 -54.4783
0.2272 4.62896 2.97711 0.499112 56.8964 -56.6445
0.2414 4.83771 3.30595 0.585986 57.9275 -57.6535
0.2556 4.93441 3.5706 0.667462 57.6758 -57.3856
0.2698 4.8985 3.74186 0.735953 56.0015 -55.7026
0.284 4.70742 3.78559 0.781684 52.7436 -52.4456
0.2982 4.33649 3.66219 0.792324 47.7168 -47.4318
0.3124 3.7589 3.32618 0.752606 40.7077 -40.4508
0.3266 2.94587 2.72584 0.643933 31.471 -31.261
0.3408 1.86694 1.80308 0.444009 19.7237 -19.5844
0.355 0.490587 0.493708 0.126548 5.13962 -5.10115
0.3692 0 0 0 0 0
0.3834 0 0 0 0 0
0.3976 0 0 0 0 0
0.4118 0 0 0 0 0
0.426 0 0 0 0 0
0.4402 0 0 0 0 0
0.4544 0 0 0 0 0
0.4686 0 0 0 0 0
0.4828 0 0 0 0 0
0.497 0 0 0 0 0
0.5112 0 0 0 0 0
0.5254 0 0 0 0 0
0.5396 0 0 0 0 0
0.5538 0 0 0 0 0
0.568 0 0 0 0 0
0.5822 0 0 0 0 0
0.5964 0 0 0 0 0
0.6106 0 0 0 0 0
0.6248 0 0 0 0 0
0.639 0 0 0 0 0
0.6532 0 0 0 0 0
0.6674 0 0 0 0 0
0.6816 0 0 0 0 0
0.6958 0 0 0 0 0
0.71 -nan -nan -nan -nan -nan
