#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0024 42.651 4.87848
0.0048 82.8934 9.44048
0.0072 113.531 12.9355
0.0096 132.492 15.1163
0.012 141.843 16.1628
0.0144 140.824 16.0223
0.0168 137.691 15.4784
0.0192 128.977 14.2615
0.0216 118.7 12.7751
0.024 104.522 10.8803
0.0264 83.6976 8.42477
0.0288 63.1883 6.11295
0.0312 42.2133 3.91833
0.0336 25.5196 2.24024
0.036 11.4297 0.942131
0.0384 1.53437 0.117501
0.0408 0 0
0.0432 0 0
0.0456 0 0
0.048 0 0
0.0504 0 0
0.0528 0 0
0.0552 0 0
0.0576 0 0
0.06 0 0
0.0624 0 0
0.0648 0 0
0.0672 0 0
0.0696 0 0
0.072 0 0
0.0744 0 0
0.0768 0 0
0.0792 0 0
0.0816 0 0
0.084 0 0
0.0864 0 0
0.0888 0 0
0.0912 0 0
0.0936 0 0
0.096 0 0
0.0984 0 0
0.1008 0 0
0.1032 0 0
0.1056 0 0
0.108 0 0
0.1104 0 0
0.1128 0 0
0.1152 0 0
0.1176 0 0
0.12 -nan -nan
