#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0122 0 0 0 0 0
0.0244 0 0 0 0 0
0.0366 0 0 0 0 0
0.0488 0 0 0 0 0
0.061 0.933344 0.188265 0.0173941 12.4212 -12.3152
0.0732 1.90204 0.460279 0.043409 24.3934 -24.174
0.0854 2.85688 0.806404 0.0795806 35.3875 -35.0528
0.0976 3.78452 1.22065 0.12766 45.3684 -44.9179
0.1098 4.671 1.69467 0.188936 54.2932 -53.7279
0.122 5.50164 2.21759 0.264096 62.1098 -61.4327
0.1342 6.26081 2.77576 0.353073 68.7572 -67.9734
0.1464 6.93177 3.35248 0.454869 74.1639 -73.2809
0.1586 7.49643 3.92766 0.567357 78.2473 -77.2751
0.1708 7.93517 4.47741 0.687051 80.9122 -79.8642
0.183 8.22664 4.97366 0.808848 82.0501 -80.9427
0.1952 8.34754 5.38361 0.925727 81.537 -80.3908
0.2074 8.2724 5.66919 1.02842 79.232 -78.0724
0.2196 7.97337 5.78651 1.10501 74.9754 -73.8328
0.2318 7.42011 5.68515 1.14053 68.5861 -67.4975
0.244 6.57955 5.3076 1.11646 59.8591 -58.8691
0.2562 5.41591 4.58854 1.01024 48.562 -47.7245
0.2684 3.89066 3.45435 0.794686 34.4321 -33.8123
0.2806 1.9628 1.82257 0.437444 17.1714 -16.8482
0.2928 0 0 0 0 0
0.305 0 0 0 0 0
0.3172 0 0 0 0 0
0.3294 0 0 0 0 0
0.3416 0 0 0 0 0
0.3538 0 0 0 0 0
0.366 0 0 0 0 0
0.3782 0 0 0 0 0
0.3904 0 0 0 0 0
0.4026 0 0 0 0 0
0.4148 0 0 0 0 0
0.427 0 0 0 0 0
0.4392 0 0 0 0 0
0.4514 0 0 0 0 0
0.4636 0 0 0 0 0
0.4758 0 0 0 0 0
0.488 0 0 0 0 0
0.5002 0 0 0 0 0
0.5124 0 0 0 0 0
0.5246 0 0 0 0 0
0.5368 0 0 0 0 0
0.549 0 0 0 0 0
0.5612 0 0 0 0 0
0.5734 0 0 0 0 0
0.5856 0 0 0 0 0
0.5978 0 0 0 0 0
0.61 -nan -nan -nan -nan -nan
