#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0092 1.39825 0.0569347 0.0256829 11.7152 -11.2
0.0184 2.64966 0.215751 0.0515516 22.0001 -21.0264
0.0276 3.90625 0.477041 0.0834054 32.0771 -30.6452
0.0368 5.15843 0.839807 0.123955 41.7568 -39.8713
0.046 6.72217 1.36789 0.185661 53.812 -51.3565
0.0552 8.32903 2.03372 0.266841 65.8734 -62.8313
0.0644 10.0062 2.85037 0.373268 78.1858 -74.5284
0.0736 11.8054 3.84342 0.512813 91.223 -86.8991
0.0828 13.5791 4.97382 0.684704 103.759 -98.7712
0.092 15.2233 6.19619 0.886834 114.996 -109.383
0.1012 16.4422 7.36231 1.1002 122.621 -116.535
0.1104 16.8292 8.22138 1.28525 123.57 -117.318
0.1196 16.2857 8.61947 1.41075 117.411 -111.34
0.1288 15.0556 8.58206 1.47097 106.391 -100.761
0.138 13.4562 8.21913 1.47524 93.1652 -88.1128
0.1472 11.6332 7.58054 1.42425 78.915 -74.5255
0.1564 9.67326 6.6987 1.31654 64.2997 -60.6282
0.1656 7.7346 5.6728 1.1654 50.4267 -47.4695
0.1748 5.76194 4.4622 0.957191 36.8311 -34.6101
0.184 3.80986 3.10686 0.695092 23.8554 -22.3739
0.1932 2.21672 1.89901 0.442797 13.637 -12.7651
0.2024 0.90392 0.811705 0.197048 5.46461 -5.10447
0.2116 0.051916 0.0487708 0.012313 0.308414 -0.287433
0.2208 0 0 0 0 0
0.23 0 0 0 0 0
0.2392 0 0 0 0 0
0.2484 0 0 0 0 0
0.2576 0 0 0 0 0
0.2668 0 0 0 0 0
0.276 0 0 0 0 0
0.2852 0 0 0 0 0
0.2944 0 0 0 0 0
0.3036 0 0 0 0 0
0.3128 0 0 0 0 0
0.322 0 0 0 0 0
0.3312 0 0 0 0 0
0.3404 0 0 0 0 0
0.3496 0 0 0 0 0
0.3588 0 0 0 0 0
0.368 0 0 0 0 0
0.3772 0 0 0 0 0
0.3864 0 0 0 0 0
0.3956 0 0 0 0 0
0.4048 0 0 0 0 0
0.414 0 0 0 0 0
0.4232 0 0 0 0 0
0.4324 0 0 0 0 0
0.4416 0 0 0 0 0
0.4508 0 0 0 0 0
0.46 -nan -nan -nan -nan -nan
