#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.012 0 0 0 0 0
0.024 0.020737 0.00167415 0.000223307 0.279139 -0.276581
0.036 0.251623 0.0304632 0.00315077 3.28211 -3.25083
0.048 0.605637 0.0977394 0.00914397 7.64966 -7.57369
0.06 1.14099 0.230135 0.021185 14.0529 -13.9084
0.072 1.77516 0.429593 0.0405873 21.3263 -21.0991
0.084 2.52271 0.712172 0.0706134 29.5825 -29.2558
0.096 3.4244 1.10476 0.116343 39.3388 -38.89
0.108 4.37686 1.58845 0.178462 49.2143 -48.6331
0.12 5.46638 2.20426 0.26469 60.3246 -59.5889
0.132 6.61147 2.93263 0.376193 71.6598 -70.757
0.144 7.76266 3.7564 0.513952 82.671 -81.5945
0.156 8.87966 4.65526 0.67796 92.9809 -91.7294
0.168 9.76579 5.51402 0.852644 100.432 -99.0315
0.18 10.1183 6.12149 1.00237 101.848 -100.371
0.192 9.84016 6.35035 1.09832 96.6058 -95.1411
0.204 9.09109 6.23393 1.13622 86.8972 -85.5169
0.216 8.09782 5.87991 1.12711 75.4008 -74.1456
0.228 6.91558 5.30101 1.06663 62.7623 -61.6667
0.24 5.59521 4.51526 0.951913 49.5141 -48.6071
0.252 4.22089 3.57714 0.788807 36.4561 -35.7551
0.264 2.94119 2.61193 0.601541 24.87 -24.3684
0.276 1.71888 1.59629 0.383366 14.2355 -13.9339
0.288 0.677975 0.657221 0.164364 5.50728 -5.38461
0.3 0.0133053 0.0134409 0.00349583 0.10616 -0.10367
0.312 0 0 0 0 0
0.324 0 0 0 0 0
0.336 0 0 0 0 0
0.348 0 0 0 0 0
0.36 0 0 0 0 0
0.372 0 0 0 0 0
0.384 0 0 0 0 0
0.396 0 0 0 0 0
0.408 0 0 0 0 0
0.42 0 0 0 0 0
0.432 0 0 0 0 0
0.444 0 0 0 0 0
0.456 0 0 0 0 0
0.468 0 0 0 0 0
0.48 0 0 0 0 0
0.492 0 0 0 0 0
0.504 0 0 0 0 0
0.516 0 0 0 0 0
0.528 0 0 0 0 0
0.54 0 0 0 0 0
0.552 0 0 0 0 0
0.564 0 0 0 0 0
0.576 0 0 0 0 0
0.588 0 0 0 0 0
0.6 -nan -nan -nan -nan -nan
