#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0148 0 0
0.0296 0 0
0.0444 0 0
0.0592 0 0
0.074 0 0
0.0888 0 0
0.1036 0 0
0.1184 0.585203 1.91301
0.1332 1.23083 3.93803
0.148 1.85546 5.8059
0.1628 2.45484 7.50642
0.1776 3.02372 9.02766
0.1924 3.55567 10.3558
0.2072 4.04276 11.475
0.222 4.47538 12.3669
0.2368 4.84177 13.0111
0.2516 5.12764 13.384
0.2664 5.3156 13.4591
0.2812 5.38443 13.2065
0.296 5.30824 12.5928
0.3108 5.05536 11.5805
0.3256 4.58689 10.1276
0.3404 3.85496 8.18749
0.3552 2.80035 5.70863
0.37 1.34948 2.63401
0.3848 0 0
0.3996 0 0
0.4144 0 0
0.4292 0 0
0.444 0 0
0.4588 0 0
0.4736 0 0
0.4884 0 0
0.5032 0 0
0.518 0 0
0.5328 0 0
0.5476 0 0
0.5624 0 0
0.5772 0 0
0.592 0 0
0.6068 0 0
0.6216 0 0
0.6364 0 0
0.6512 0 0
0.666 0 0
0.6808 0 0
0.6956 0 0
0.7104 0 0
0.7252 0 0
0.74 -nan -nan
