#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0084 6.87351 7.80865
0.0168 10.3462 11.7177
0.0252 13.5363 15.2607
0.0336 16.4395 18.4217
0.042 19.0488 21.1846
0.0504 21.3539 23.533
0.0588 23.3408 25.4506
0.0672 24.9922 26.9206
0.0756 26.2864 27.9262
0.084 27.1973 28.4505
0.0924 27.6934 28.4764
0.1008 27.7378 27.9872
0.1092 27.2866 26.9661
0.1176 26.2885 25.3969
0.126 24.6831 23.2642
0.1344 22.4 20.5535
0.1428 19.3564 17.2519
0.1512 15.4554 13.3485
0.1596 10.5832 8.83483
0.168 4.60585 3.70618
0.1764 0 0
0.1848 0 0
0.1932 0 0
0.2016 0 0
0.21 0 0
0.2184 0 0
0.2268 0 0
0.2352 0 0
0.2436 0 0
0.252 0 0
0.2604 0 0
0.2688 0 0
0.2772 0 0
0.2856 0 0
0.294 0 0
0.3024 0 0
0.3108 0 0
0.3192 0 0
0.3276 0 0
0.336 0 0
0.3444 0 0
0.3528 0 0
0.3612 0 0
0.3696 0 0
0.378 0 0
0.3864 0 0
0.3948 0 0
0.4032 0 0
0.4116 0 0
0.42 -nan -nan
