#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0052 10.8313 4.98971
0.0104 21.6667 9.94178
0.0156 32.5103 14.8185
0.0208 43.3662 19.582
0.026 51.7568 23.1302
0.0312 53.1771 23.5775
0.0364 53.8045 23.6146
0.0416 53.6025 23.235
0.0468 52.5271 22.4344
0.052 50.5259 21.2111
0.0572 47.5375 19.5662
0.0624 43.49 17.5039
0.0676 38.2999 15.032
0.0728 31.8704 12.162
0.078 24.0894 8.91027
0.0832 14.8272 5.29816
0.0884 3.93381 1.35307
0.0936 0 0
0.0988 0 0
0.104 0 0
0.1092 0 0
0.1144 0 0
0.1196 0 0
0.1248 0 0
0.13 0 0
0.1352 0 0
0.1404 0 0
0.1456 0 0
0.1508 0 0
0.156 0 0
0.1612 0 0
0.1664 0 0
0.1716 0 0
0.1768 0 0
0.182 0 0
0.1872 0 0
0.1924 0 0
0.1976 0 0
0.2028 0 0
0.208 0 0
0.2132 0 0
0.2184 0 0
0.2236 0 0
0.2288 0 0
0.234 0 0
0.2392 0 0
0.2444 0 0
0.2496 0 0
0.2548 0 0
0.26 -nan -nan
