#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0014 43.9833 3.50866 43.7681 141.872 -38.0031
0.0028 78.102 12.4272 77.486 250.707 -67.0906
0.0042 99.8246 23.7359 98.6867 318.183 -85.0226
0.0056 108.806 34.3224 107.082 343.509 -91.6056
0.007 112.915 44.3228 110.915 353.07 -93.9542
0.0084 113.446 53.2189 111.493 351.269 -93.2622
0.0098 108.666 59.2148 106.96 332.812 -88.1336
0.0112 103.998 64.5615 102.922 315.322 -83.2896
0.0126 94.6212 65.8475 94.2149 283.633 -74.7028
0.014 83.0378 63.9986 83.3585 245.994 -64.5905
0.0154 71.4763 60.4597 72.5827 209.381 -54.808
0.0168 54.9084 50.5178 56.3992 158.763 -41.4119
0.0182 33.3727 33.1211 34.6275 94.9862 -24.674
0.0196 16.494 17.5571 17.3161 46.1832 -11.9444
0.021 3.6695 4.16631 3.89931 10.0927 -2.59786
0.0224 0 0 0 0 0
0.0238 0 0 0 0 0
0.0252 0 0 0 0 0
0.0266 0 0 0 0 0
0.028 0 0 0 0 0
0.0294 0 0 0 0 0
0.0308 0 0 0 0 0
0.0322 0 0 0 0 0
0.0336 0 0 0 0 0
0.035 0 0 0 0 0
0.0364 0 0 0 0 0
0.0378 0 0 0 0 0
0.0392 0 0 0 0 0
0.0406 0 0 0 0 0
0.042 0 0 0 0 0
0.0434 0 0 0 0 0
0.0448 0 0 0 0 0
0.0462 0 0 0 0 0
0.0476 0 0 0 0 0
0.049 0 0 0 0 0
0.0504 0 0 0 0 0
0.0518 0 0 0 0 0
0.0532 0 0 0 0 0
0.0546 0 0 0 0 0
0.056 0 0 0 0 0
0.0574 0 0 0 0 0
0.0588 0 0 0 0 0
0.0602 0 0 0 0 0
0.0616 0 0 0 0 0
0.063 0 0 0 0 0
0.0644 0 0 0 0 0
0.0658 0 0 0 0 0
0.0672 0 0 0 0 0
0.0686 0 0 0 0 0
0.07 -nan -nan -nan -nan -nan
