#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0034 29.9039 6.25697
0.0068 59.6165 12.4079
0.0102 85.379 17.6849
0.0136 106.865 21.9739
0.017 119.45 24.3953
0.0204 123.925 25.1019
0.0238 121.946 24.4425
0.0272 115.273 22.7848
0.0306 105.436 20.468
0.034 90.8047 17.2903
0.0374 74.5138 13.8868
0.0408 59.0111 10.7154
0.0442 44.53 7.8429
0.0476 29.7872 5.07793
0.051 18.6758 3.05187
0.0544 8.58189 1.34024
0.0578 1.45539 0.215755
0.0612 0 0
0.0646 0 0
0.068 0 0
0.0714 0 0
0.0748 0 0
0.0782 0 0
0.0816 0 0
0.085 0 0
0.0884 0 0
0.0918 0 0
0.0952 0 0
0.0986 0 0
0.102 0 0
0.1054 0 0
0.1088 0 0
0.1122 0 0
0.1156 0 0
0.119 0 0
0.1224 0 0
0.1258 0 0
0.1292 0 0
0.1326 0 0
0.136 0 0
0.1394 0 0
0.1428 0 0
0.1462 0 0
0.1496 0 0
0.153 0 0
0.1564 0 0
0.1598 0 0
0.1632 0 0
0.1666 0 0
0.17 -nan -nan
