#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.006 11.2445 6.69987
0.012 22.7361 13.506
0.018 32.9631 19.5041
0.024 43.315 25.4693
0.03 52.4552 30.6036
0.036 59.8307 34.5804
0.042 64.3209 36.781
0.048 65.8275 37.1892
0.054 64.0873 35.7169
0.06 59.4912 32.6563
0.066 53.7469 28.9995
0.072 47.2056 24.9817
0.078 40.2604 20.8497
0.084 32.9281 16.6491
0.09 25.854 12.7286
0.096 19.2313 9.19288
0.102 12.5865 5.82743
0.108 7.16782 3.20215
0.114 2.74952 1.18123
0.12 0.0254459 0.0104773
0.126 0 0
0.132 0 0
0.138 0 0
0.144 0 0
0.15 0 0
0.156 0 0
0.162 0 0
0.168 0 0
0.174 0 0
0.18 0 0
0.186 0 0
0.192 0 0
0.198 0 0
0.204 0 0
0.21 0 0
0.216 0 0
0.222 0 0
0.228 0 0
0.234 0 0
0.24 0 0
0.246 0 0
0.252 0 0
0.258 0 0
0.264 0 0
0.27 0 0
0.276 0 0
0.282 0 0
0.288 0 0
0.294 0 0
0.3 -nan -nan
