#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0048 14.2842 5.73683
0.0096 28.5731 11.4258
0.0144 42.8715 17.0189
0.0192 57.1841 22.468
0.024 71.5156 27.7248
0.0288 79.3729 30.3941
0.0336 79.6398 30.1785
0.0384 78.7179 29.446
0.0432 76.5455 28.1944
0.048 73.0492 26.425
0.0528 68.1431 24.1433
0.0576 61.7266 21.3592
0.0624 53.6833 18.0878
0.0672 43.8783 14.3497
0.072 32.1555 10.1723
0.0768 18.3345 5.59002
0.0816 2.20694 0.64594
0.0864 0 0
0.0912 0 0
0.096 0 0
0.1008 0 0
0.1056 0 0
0.1104 0 0
0.1152 0 0
0.12 0 0
0.1248 0 0
0.1296 0 0
0.1344 0 0
0.1392 0 0
0.144 0 0
0.1488 0 0
0.1536 0 0
0.1584 0 0
0.1632 0 0
0.168 0 0
0.1728 0 0
0.1776 0 0
0.1824 0 0
0.1872 0 0
0.192 0 0
0.1968 0 0
0.2016 0 0
0.2064 0 0
0.2112 0 0
0.216 0 0
0.2208 0 0
0.2256 0 0
0.2304 0 0
0.2352 0 0
0.24 -nan -nan
