#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0072 5.91569 0.245039 0.212729 35.9255 -32.1316
0.0144 11.9537 0.990381 0.445837 72.587 -64.9135
0.0216 17.3444 2.15549 0.68268 104.898 -93.7723
0.0288 22.8614 3.78853 0.968418 137.844 -123.171
0.036 27.3354 5.66248 1.26017 163.723 -146.196
0.0432 31.5293 7.83779 1.59845 187.412 -167.214
0.0504 35.5196 10.3023 1.99559 209.485 -186.739
0.0576 39.0537 12.9475 2.44297 228.453 -203.441
0.0648 41.0789 15.3234 2.86524 237.915 -211.615
0.072 41.0813 17.0291 3.19438 235.076 -208.799
0.0792 38.9782 17.7749 3.3745 219.885 -194.993
0.0864 35.6252 17.7251 3.42904 197.917 -175.203
0.0936 31.6757 17.0767 3.38422 173.269 -153.094
0.1008 27.2278 15.8122 3.22188 146.593 -129.261
0.108 22.4993 14.0041 2.94152 119.195 -104.875
0.1152 17.9933 11.9516 2.59329 93.8729 -82.4073
0.1224 13.384 9.45052 2.12038 68.7119 -60.1715
0.1296 8.89327 6.65293 1.54443 44.904 -39.2189
0.1368 5.29584 4.18522 1.00623 26.3584 -22.9592
0.144 2.1656 1.80312 0.448921 10.615 -9.21902
0.1512 0.101478 0.0888079 0.0228954 0.489885 -0.424126
0.1584 0 0 0 0 0
0.1656 0 0 0 0 0
0.1728 0 0 0 0 0
0.18 0 0 0 0 0
0.1872 0 0 0 0 0
0.1944 0 0 0 0 0
0.2016 0 0 0 0 0
0.2088 0 0 0 0 0
0.216 0 0 0 0 0
0.2232 0 0 0 0 0
0.2304 0 0 0 0 0
0.2376 0 0 0 0 0
0.2448 0 0 0 0 0
0.252 0 0 0 0 0
0.2592 0 0 0 0 0
0.2664 0 0 0 0 0
0.2736 0 0 0 0 0
0.2808 0 0 0 0 0
0.288 0 0 0 0 0
0.2952 0 0 0 0 0
0.3024 0 0 0 0 0
0.3096 0 0 0 0 0
0.3168 0 0 0 0 0
0.324 0 0 0 0 0
0.3312 0 0 0 0 0
0.3384 0 0 0 0 0
0.3456 0 0 0 0 0
0.3528 0 0 0 0 0
0.36 -nan -nan -nan -nan -nan
