#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0144 0 0 0 0 0
0.0288 0 0 0 0 0
0.0432 0 0 0 0 0
0.0576 0 0 0 0 0
0.072 0.0153684 0.0030909 0.000240701 0.282616 -0.282308
0.0864 0.13552 0.0327003 0.00269337 2.38001 -2.3768
0.1008 0.325289 0.091556 0.00810576 5.46713 -5.45829
0.1152 0.597071 0.192034 0.0183967 9.65637 -9.63837
0.1296 0.948308 0.343094 0.0356094 14.8387 -14.8077
0.144 1.34135 0.53917 0.0604878 20.271 -20.2237
0.1584 1.85313 0.819345 0.0991404 27.2736 -27.2044
0.1728 2.40591 1.16042 0.150888 34.4706 -34.3759
0.1872 3.00927 1.57238 0.218944 42.0428 -41.9187
0.2016 3.65841 2.05864 0.30594 49.9558 -49.7983
0.216 4.31088 2.59915 0.410914 57.6009 -57.4078
0.2304 4.90855 3.15696 0.529314 64.2082 -63.9796
0.2448 5.26405 3.59736 0.637735 67.1724 -66.9162
0.2592 5.26966 3.81316 0.712764 65.3179 -65.0486
0.2736 4.9453 3.77737 0.74263 59.3538 -59.0878
0.288 4.43185 3.56353 0.735267 51.5268 -51.2761
0.3024 3.79707 3.20602 0.69288 42.838 -42.6125
0.3168 3.06134 2.70816 0.61192 33.5533 -33.3624
0.3312 2.26952 2.09922 0.495068 24.2004 -24.0518
0.3456 1.52438 1.47157 0.36168 15.8914 -15.7866
0.36 0.823834 0.828614 0.211934 8.41412 -8.35447
0.3744 0.243652 0.254938 0.0677648 2.4443 -2.42566
0.3888 0 0 0 0 0
0.4032 0 0 0 0 0
0.4176 0 0 0 0 0
0.432 0 0 0 0 0
0.4464 0 0 0 0 0
0.4608 0 0 0 0 0
0.4752 0 0 0 0 0
0.4896 0 0 0 0 0
0.504 0 0 0 0 0
0.5184 0 0 0 0 0
0.5328 0 0 0 0 0
0.5472 0 0 0 0 0
0.5616 0 0 0 0 0
0.576 0 0 0 0 0
0.5904 0 0 0 0 0
0.6048 0 0 0 0 0
0.6192 0 0 0 0 0
0.6336 0 0 0 0 0
0.648 0 0 0 0 0
0.6624 0 0 0 0 0
0.6768 0 0 0 0 0
0.6912 0 0 0 0 0
0.7056 0 0 0 0 0
0.72 -nan -nan -nan -nan -nan
