#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0012 19.2667 1.4557
0.0024 38.5339 2.86372
0.0036 57.802 4.17641
0.0048 77.0714 5.34607
0.006 96.3427 6.32501
0.0072 115.616 7.06552
0.0084 134.892 7.51989
0.0096 154.172 7.64035
0.0108 173.455 7.37912
0.012 192.742 6.68841
0.0132 146.795 4.40186
0.0144 81.3061 2.07803
0.0156 7.15068 0.148225
0.0168 0 0
0.018 0 0
0.0192 0 0
0.0204 0 0
0.0216 0 0
0.0228 0 0
0.024 0 0
0.0252 0 0
0.0264 0 0
0.0276 0 0
0.0288 0 0
0.03 0 0
0.0312 0 0
0.0324 0 0
0.0336 0 0
0.0348 0 0
0.036 0 0
0.0372 0 0
0.0384 0 0
0.0396 0 0
0.0408 0 0
0.042 0 0
0.0432 0 0
0.0444 0 0
0.0456 0 0
0.0468 0 0
0.048 0 0
0.0492 0 0
0.0504 0 0
0.0516 0 0
0.0528 0 0
0.054 0 0
0.0552 0 0
0.0564 0 0
0.0576 0 0
0.0588 0 0
0.06 -nan -nan
