#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0016 15.1761 1.36943
0.0032 30.3528 2.70045
0.0048 45.5307 3.95465
0.0064 60.7106 5.09359
0.008 75.8929 6.07885
0.0096 91.0785 6.87195
0.0112 106.268 7.43441
0.0128 121.462 7.72769
0.0144 136.66 7.71322
0.016 125.694 6.4223
0.0176 93.6485 4.40248
0.0192 56.79 2.41304
0.0208 14.7918 0.555347
0.0224 0 0
0.024 0 0
0.0256 0 0
0.0272 0 0
0.0288 0 0
0.0304 0 0
0.032 0 0
0.0336 0 0
0.0352 0 0
0.0368 0 0
0.0384 0 0
0.04 0 0
0.0416 0 0
0.0432 0 0
0.0448 0 0
0.0464 0 0
0.048 0 0
0.0496 0 0
0.0512 0 0
0.0528 0 0
0.0544 0 0
0.056 0 0
0.0576 0 0
0.0592 0 0
0.0608 0 0
0.0624 0 0
0.064 0 0
0.0656 0 0
0.0672 0 0
0.0688 0 0
0.0704 0 0
0.072 0 0
0.0736 0 0
0.0752 0 0
0.0768 0 0
0.0784 0 0
0.08 -nan -nan
