#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0064 10.3369 0.43388 0.514409 55.2816 -47.2383
0.0128 20.627 1.73197 1.05726 110.492 -94.4109
0.0192 30.8227 3.88354 1.65665 165.56 -141.452
0.0256 36.8798 6.19583 2.09201 197.199 -168.38
0.032 39.7685 8.34981 2.39807 210.546 -179.59
0.0384 42.0687 10.5982 2.72648 220.535 -187.896
0.0448 43.7458 12.8573 3.07332 227.077 -193.229
0.0512 44.7619 15.0366 3.43031 230.076 -195.516
0.0576 45.076 17.0377 3.78436 229.423 -194.675
0.064 44.6435 18.754 4.11704 224.995 -190.617
0.0704 43.4157 20.0693 4.40393 216.661 -183.244
0.0768 41.3396 20.8564 4.61396 204.273 -172.451
0.0832 38.3574 20.9763 4.70854 187.669 -158.123
0.0896 34.406 20.2764 4.6406 166.673 -140.137
0.096 29.4166 18.589 4.3535 141.091 -118.361
0.1024 23.3139 15.7293 3.77971 110.71 -92.6496
0.1088 16.016 11.493 2.83932 75.2974 -62.8504
0.1152 7.43309 5.65453 1.43824 34.5972 -28.7978
0.1216 0 0 0 0 0
0.128 0 0 0 0 0
0.1344 0 0 0 0 0
0.1408 0 0 0 0 0
0.1472 0 0 0 0 0
0.1536 0 0 0 0 0
0.16 0 0 0 0 0
0.1664 0 0 0 0 0
0.1728 0 0 0 0 0
0.1792 0 0 0 0 0
0.1856 0 0 0 0 0
0.192 0 0 0 0 0
0.1984 0 0 0 0 0
0.2048 0 0 0 0 0
0.2112 0 0 0 0 0
0.2176 0 0 0 0 0
0.224 0 0 0 0 0
0.2304 0 0 0 0 0
0.2368 0 0 0 0 0
0.2432 0 0 0 0 0
0.2496 0 0 0 0 0
0.256 0 0 0 0 0
0.2624 0 0 0 0 0
0.2688 0 0 0 0 0
0.2752 0 0 0 0 0
0.2816 0 0 0 0 0
0.288 0 0 0 0 0
0.2944 0 0 0 0 0
0.3008 0 0 0 0 0
0.3072 0 0 0 0 0
0.3136 0 0 0 0 0
0.32 -nan -nan -nan -nan -nan
