#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0058 12.1355 6.78379
0.0116 24.473 13.6386
0.0174 35.9154 19.9292
0.0232 47.0791 25.9582
0.029 56.706 31.0204
0.0348 64.7741 35.0936
0.0406 69.0333 37.0019
0.0464 69.7646 36.9453
0.0522 67.0212 35.0164
0.058 61.7806 31.7919
0.0638 55.3308 27.9864
0.0696 48.2452 23.9317
0.0754 40.9186 19.8576
0.0812 33.3261 15.7847
0.087 25.5151 11.7667
0.0928 18.8536 8.4361
0.0986 12.1915 5.27997
0.1044 6.29457 2.63015
0.1102 2.03658 0.817511
0.116 0 0
0.1218 0 0
0.1276 0 0
0.1334 0 0
0.1392 0 0
0.145 0 0
0.1508 0 0
0.1566 0 0
0.1624 0 0
0.1682 0 0
0.174 0 0
0.1798 0 0
0.1856 0 0
0.1914 0 0
0.1972 0 0
0.203 0 0
0.2088 0 0
0.2146 0 0
0.2204 0 0
0.2262 0 0
0.232 0 0
0.2378 0 0
0.2436 0 0
0.2494 0 0
0.2552 0 0
0.261 0 0
0.2668 0 0
0.2726 0 0
0.2784 0 0
0.2842 0 0
0.29 -nan -nan
