#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0122 0 0
0.0244 0 0
0.0366 0 0
0.0488 0 0
0.061 0.747707 1.73539
0.0732 1.7553 4.0179
0.0854 2.71001 6.11148
0.0976 3.60774 8.00708
0.1098 4.44327 9.6945
0.122 5.21006 11.1623
0.1342 5.90007 12.3979
0.1464 6.50354 13.3872
0.1586 7.0087 14.1145
0.1708 7.40139 14.5629
0.183 7.66466 14.7136
0.1952 7.77824 14.5462
0.2074 7.7179 14.0383
0.2196 7.45465 13.166
0.2318 6.95376 11.9033
0.244 6.17353 10.2224
0.2562 5.06377 8.09378
0.2684 3.56387 5.48609
0.2806 1.60034 2.36665
0.2928 0 0
0.305 0 0
0.3172 0 0
0.3294 0 0
0.3416 0 0
0.3538 0 0
0.366 0 0
0.3782 0 0
0.3904 0 0
0.4026 0 0
0.4148 0 0
0.427 0 0
0.4392 0 0
0.4514 0 0
0.4636 0 0
0.4758 0 0
0.488 0 0
0.5002 0 0
0.5124 0 0
0.5246 0 0
0.5368 0 0
0.549 0 0
0.5612 0 0
0.5734 0 0
0.5856 0 0
0.5978 0 0
0.61 -nan -nan
