#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.01 0 0 0 0 0
0.02 0.700247 0.0568635 0.0116839 6.96843 -6.76629
0.03 2.19956 0.267829 0.0403785 21.3314 -20.7007
0.04 3.64557 0.591692 0.0761705 34.4956 -33.4556
0.05 5.02417 1.01905 0.122038 46.4352 -45.0068
0.06 6.32083 1.53815 0.180415 57.1179 -55.3244
0.07 7.52039 2.13472 0.253055 66.5045 -64.3719
0.08 8.60693 2.79184 0.3409 74.5484 -72.106
0.09 9.56357 3.48963 0.443913 81.1954 -78.4764
0.1 10.3723 4.20507 0.560907 86.3828 -83.4249
0.11 11.0137 4.91162 0.68934 90.0392 -86.8852
0.12 11.467 5.57887 0.825095 92.0835 -88.7821
0.13 11.7097 6.17214 0.962217 92.4241 -89.031
0.14 11.7171 6.65196 1.09262 90.9581 -87.5368
0.15 11.4629 6.97357 1.20576 87.5704 -84.1935
0.16 10.918 7.08636 1.28824 82.1319 -78.8827
0.17 10.051 6.93314 1.32341 74.4988 -71.473
0.18 8.82776 6.44954 1.29084 64.5106 -61.8184
0.19 7.21113 5.56317 1.16583 51.9885 -49.757
0.2 5.16099 4.19292 0.91874 36.7331 -35.1098
0.21 2.63407 2.24812 0.51437 18.5221 -17.6784
0.22 0 0 0 0 0
0.23 0 0 0 0 0
0.24 0 0 0 0 0
0.25 0 0 0 0 0
0.26 0 0 0 0 0
0.27 0 0 0 0 0
0.28 0 0 0 0 0
0.29 0 0 0 0 0
0.3 0 0 0 0 0
0.31 0 0 0 0 0
0.32 0 0 0 0 0
0.33 0 0 0 0 0
0.34 0 0 0 0 0
0.35 0 0 0 0 0
0.36 0 0 0 0 0
0.37 0 0 0 0 0
0.38 0 0 0 0 0
0.39 0 0 0 0 0
0.4 0 0 0 0 0
0.41 0 0 0 0 0
0.42 0 0 0 0 0
0.43 0 0 0 0 0
0.44 0 0 0 0 0
0.45 0 0 0 0 0
0.46 0 0 0 0 0
0.47 0 0 0 0 0
0.48 0 0 0 0 0
0.49 0 0 0 0 0
0.5 -nan -nan -nan -nan -nan
