#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.018 0 0
0.036 0 0
0.054 0 0
0.072 0 0
0.09 0 0
0.108 0 0
0.126 0 0
0.144 0 0
0.162 0.00642301 0.0304369
0.18 0.0756633 0.349224
0.198 0.187964 0.844516
0.216 0.342229 1.49614
0.234 0.554213 2.35993
0.252 0.79922 3.30996
0.27 1.09266 4.39916
0.288 1.44227 5.6435
0.306 1.82529 6.93355
0.324 2.23472 8.23195
0.342 2.64212 9.42556
0.36 2.9297 10.095
0.378 2.98522 9.90213
0.396 2.80914 8.94259
0.414 2.50969 7.65333
0.432 2.12189 6.18795
0.45 1.669 4.64592
0.468 1.17798 3.12368
0.486 0.685719 1.72834
0.504 0.253346 0.605687
0.522 0 0
0.54 0 0
0.558 0 0
0.576 0 0
0.594 0 0
0.612 0 0
0.63 0 0
0.648 0 0
0.666 0 0
0.684 0 0
0.702 0 0
0.72 0 0
0.738 0 0
0.756 0 0
0.774 0 0
0.792 0 0
0.81 0 0
0.828 0 0
0.846 0 0
0.864 0 0
0.882 0 0
0.9 -nan -nan
