#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0202 0 0
0.0404 0 0
0.0606 0 0
0.0808 0 0
0.101 0 0
0.1212 0 0
0.1414 0 0
0.1616 0 0
0.1818 0 0
0.202 0 0
0.2222 0.00301999 0.0172707
0.2424 0.0313349 0.173553
0.2626 0.0772346 0.413767
0.2828 0.149095 0.774199
0.303 0.243202 1.22375
0.3232 0.356598 1.73667
0.3434 0.498027 2.34771
0.3636 0.667354 3.04433
0.3838 0.856492 3.77702
0.404 1.06307 4.5279
0.4242 1.26291 5.18689
0.4444 1.38342 5.45991
0.4646 1.37548 5.19584
0.4848 1.27038 4.58046
0.505 1.101 3.78152
0.5252 0.894935 2.9236
0.5454 0.657924 2.04025
0.5656 0.411154 1.20779
0.5858 0.187142 0.519824
0.606 0.02222 0.058262
0.6262 0 0
0.6464 0 0
0.6666 0 0
0.6868 0 0
0.707 0 0
0.7272 0 0
0.7474 0 0
0.7676 0 0
0.7878 0 0
0.808 0 0
0.8282 0 0
0.8484 0 0
0.8686 0 0
0.8888 0 0
0.909 0 0
0.9292 0 0
0.9494 0 0
0.9696 0 0
0.9898 0 0
1.01 -nan -nan
