#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0056 12.2877 0.527346 0.901231 59.191 -47.5682
0.0112 24.4082 2.09528 1.82464 117.491 -94.399
0.0168 36.1799 4.6597 2.79072 173.992 -139.745
0.0224 46.9848 8.07028 3.77728 225.476 -180.993
0.028 56.5186 12.1384 4.78028 270.462 -216.944
0.0336 64.4102 16.6057 5.77649 307.102 -246.107
0.0392 68.1604 20.5059 6.51048 322.881 -258.427
0.0448 68.0737 23.409 6.95225 319.636 -255.431
0.0504 64.6667 25.0199 7.08491 300.404 -239.622
0.056 59.2297 25.4664 6.98288 271.922 -216.458
0.0616 52.7559 24.9572 6.71028 239.246 -190.022
0.0672 45.5671 23.524 6.2641 204.029 -161.659
0.0728 38.3702 21.4699 5.70921 169.655 -134.08
0.0784 31.0662 18.7318 5.00585 135.607 -106.877
0.084 23.4726 15.1744 4.0943 101.048 -79.4013
0.0896 16.8498 11.6302 3.18321 71.6151 -56.0991
0.0952 10.6951 7.85179 2.18649 44.8502 -35.0157
0.1008 5.201 4.04771 1.1494 21.5028 -16.7272
0.1064 1.26995 1.04476 0.303249 5.17987 -4.01422
0.112 0 0 0 0 0
0.1176 0 0 0 0 0
0.1232 0 0 0 0 0
0.1288 0 0 0 0 0
0.1344 0 0 0 0 0
0.14 0 0 0 0 0
0.1456 0 0 0 0 0
0.1512 0 0 0 0 0
0.1568 0 0 0 0 0
0.1624 0 0 0 0 0
0.168 0 0 0 0 0
0.1736 0 0 0 0 0
0.1792 0 0 0 0 0
0.1848 0 0 0 0 0
0.1904 0 0 0 0 0
0.196 0 0 0 0 0
0.2016 0 0 0 0 0
0.2072 0 0 0 0 0
0.2128 0 0 0 0 0
0.2184 0 0 0 0 0
0.224 0 0 0 0 0
0.2296 0 0 0 0 0
0.2352 0 0 0 0 0
0.2408 0 0 0 0 0
0.2464 0 0 0 0 0
0.252 0 0 0 0 0
0.2576 0 0 0 0 0
0.2632 0 0 0 0 0
0.2688 0 0 0 0 0
0.2744 0 0 0 0 0
0.28 -nan -nan -nan -nan -nan
