#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0006 19.5666 1.15962
0.0012 39.1332 2.27191
0.0018 58.7001 3.28955
0.0024 78.2674 4.16521
0.003 97.8351 4.85155
0.0036 117.403 5.30124
0.0042 136.972 5.46693
0.0048 156.542 5.30129
0.0054 176.113 4.75695
0.006 195.685 3.78656
0.0066 200.671 2.27206
0.0072 57.7445 0.398162
0.0078 0 0
0.0084 0 0
0.009 0 0
0.0096 0 0
0.0102 0 0
0.0108 0 0
0.0114 0 0
0.012 0 0
0.0126 0 0
0.0132 0 0
0.0138 0 0
0.0144 0 0
0.015 0 0
0.0156 0 0
0.0162 0 0
0.0168 0 0
0.0174 0 0
0.018 0 0
0.0186 0 0
0.0192 0 0
0.0198 0 0
0.0204 0 0
0.021 0 0
0.0216 0 0
0.0222 0 0
0.0228 0 0
0.0234 0 0
0.024 0 0
0.0246 0 0
0.0252 0 0
0.0258 0 0
0.0264 0 0
0.027 0 0
0.0276 0 0
0.0282 0 0
0.0288 0 0
0.0294 0 0
0.03 -nan -nan
