#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0022 14.9024 0.928902 8.32947 47.7065 -19.2406
0.0044 29.7726 3.71434 16.7308 95.3223 -38.4375
0.0066 44.5786 8.35247 25.2759 142.757 -57.5471
0.0088 59.2876 14.8369 34.0365 189.92 -76.5257
0.011 73.8667 23.1586 43.0841 236.72 -95.3295
0.0132 88.2823 33.3058 52.4901 283.067 -113.915
0.0154 102.5 45.264 62.3257 328.869 -132.237
0.0176 116.484 59.0159 72.6615 374.036 -150.253
0.0198 119.749 68.4437 76.5321 383.677 -153.879
0.022 102.729 65.2491 66.9191 326.493 -130.591
0.0242 82.5352 57.6804 54.9015 260.011 -103.691
0.0264 58.9744 44.9779 40.1269 184.014 -73.1451
0.0286 31.8212 26.3034 22.1818 98.2628 -38.9204
0.0308 0.815368 0.726221 0.583125 2.48966 -0.982306
0.033 0 0 0 0 0
0.0352 0 0 0 0 0
0.0374 0 0 0 0 0
0.0396 0 0 0 0 0
0.0418 0 0 0 0 0
0.044 0 0 0 0 0
0.0462 0 0 0 0 0
0.0484 0 0 0 0 0
0.0506 0 0 0 0 0
0.0528 0 0 0 0 0
0.055 0 0 0 0 0
0.0572 0 0 0 0 0
0.0594 0 0 0 0 0
0.0616 0 0 0 0 0
0.0638 0 0 0 0 0
0.066 0 0 0 0 0
0.0682 0 0 0 0 0
0.0704 0 0 0 0 0
0.0726 0 0 0 0 0
0.0748 0 0 0 0 0
0.077 0 0 0 0 0
0.0792 0 0 0 0 0
0.0814 0 0 0 0 0
0.0836 0 0 0 0 0
0.0858 0 0 0 0 0
0.088 0 0 0 0 0
0.0902 0 0 0 0 0
0.0924 0 0 0 0 0
0.0946 0 0 0 0 0
0.0968 0 0 0 0 0
0.099 0 0 0 0 0
0.1012 0 0 0 0 0
0.1034 0 0 0 0 0
0.1056 0 0 0 0 0
0.1078 0 0 0 0 0
0.11 -nan -nan -nan -nan -nan
