#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0166 0 0
0.0332 0 0
0.0498 0 0
0.0664 0 0
0.083 0 0
0.0996 0 0
0.1162 0 0
0.1328 0 0
0.1494 0 0
0.166 0.216593 0.860114
0.1826 0.547123 2.11506
0.1992 0.871213 3.27685
0.2158 1.18602 4.33773
0.2324 1.48803 5.28849
0.249 1.77288 6.1183
0.2656 2.03518 6.81452
0.2822 2.2683 7.36243
0.2988 2.46403 7.74502
0.3154 2.61222 7.94264
0.332 2.70033 7.93271
0.3486 2.71281 7.68932
0.3652 2.63034 7.18278
0.3818 2.42882 6.37919
0.3984 2.07811 5.23989
0.415 1.54033 3.72092
0.4316 0.767628 1.7724
0.4482 0 0
0.4648 0 0
0.4814 0 0
0.498 0 0
0.5146 0 0
0.5312 0 0
0.5478 0 0
0.5644 0 0
0.581 0 0
0.5976 0 0
0.6142 0 0
0.6308 0 0
0.6474 0 0
0.664 0 0
0.6806 0 0
0.6972 0 0
0.7138 0 0
0.7304 0 0
0.747 0 0
0.7636 0 0
0.7802 0 0
0.7968 0 0
0.8134 0 0
0.83 -nan -nan
