#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0144 0 0 0 0 0
0.0288 0 0 0 0 0
0.0432 0 0 0 0 0
0.0576 0 0 0 0 0
0.072 0.0314739 0.0063295 0.000490118 0.57009 -0.569422
0.0864 0.12745 0.0307506 0.00252281 2.20749 -2.20433
0.1008 0.267684 0.0753373 0.00665116 4.44195 -4.43441
0.1152 0.472077 0.151824 0.0145201 7.56082 -7.54622
0.1296 0.728886 0.263696 0.0273351 11.3058 -11.2815
0.144 1.02272 0.411076 0.0460803 15.348 -15.3114
0.1584 1.39789 0.618041 0.0747376 20.4453 -20.3924
0.1728 1.80481 0.870474 0.113135 25.7151 -25.6433
0.1872 2.25094 1.17611 0.163711 31.2963 -31.2026
0.2016 2.73237 1.53751 0.228435 37.155 -37.0365
0.216 3.21706 1.93962 0.306584 42.8286 -42.6837
0.2304 3.66135 2.35478 0.394752 47.7364 -47.5649
0.2448 3.92592 2.68286 0.475548 49.9402 -49.7483
0.2592 3.93035 2.84398 0.531535 48.5612 -48.3595
0.2736 3.68983 2.81835 0.554018 44.1317 -43.9324
0.288 3.31125 2.66243 0.549272 38.3509 -38.1629
0.3024 2.84387 2.40113 0.518862 31.9462 -31.7767
0.3168 2.30473 2.03879 0.460609 25.1384 -24.9941
0.3312 1.71991 1.5908 0.375106 18.2294 -18.1163
0.3456 1.17328 1.13258 0.278314 12.1432 -12.0622
0.36 0.66392 0.667738 0.170753 6.72449 -6.67625
0.3744 0.238662 0.249701 0.0663578 2.37107 -2.35276
0.3888 0 0 0 0 0
0.4032 0 0 0 0 0
0.4176 0 0 0 0 0
0.432 0 0 0 0 0
0.4464 0 0 0 0 0
0.4608 0 0 0 0 0
0.4752 0 0 0 0 0
0.4896 0 0 0 0 0
0.504 0 0 0 0 0
0.5184 0 0 0 0 0
0.5328 0 0 0 0 0
0.5472 0 0 0 0 0
0.5616 0 0 0 0 0
0.576 0 0 0 0 0
0.5904 0 0 0 0 0
0.6048 0 0 0 0 0
0.6192 0 0 0 0 0
0.6336 0 0 0 0 0
0.648 0 0 0 0 0
0.6624 0 0 0 0 0
0.6768 0 0 0 0 0
0.6912 0 0 0 0 0
0.7056 0 0 0 0 0
0.72 -nan -nan -nan -nan -nan
