#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0194 0 0
0.0388 0 0
0.0582 0 0
0.0776 0 0
0.097 0 0
0.1164 0 0
0.1358 0 0
0.1552 0 0
0.1746 0 0
0.194 0 0
0.2134 0 0
0.2328 0 0
0.2522 0.219259 1.10429
0.2716 0.44279 2.15305
0.291 0.666739 3.12954
0.3104 0.888487 4.02478
0.3298 1.10471 4.82788
0.3492 1.31117 5.52575
0.3686 1.50249 6.10275
0.388 1.67187 6.54026
0.4074 1.8106 6.81618
0.4268 1.90764 6.90435
0.4462 1.94889 6.77383
0.4656 1.91632 6.38809
0.485 1.7868 5.70404
0.5044 1.53051 4.67089
0.5238 1.1089 3.22883
0.5432 0.471726 1.30749
0.5626 0 0
0.582 0 0
0.6014 0 0
0.6208 0 0
0.6402 0 0
0.6596 0 0
0.679 0 0
0.6984 0 0
0.7178 0 0
0.7372 0 0
0.7566 0 0
0.776 0 0
0.7954 0 0
0.8148 0 0
0.8342 0 0
0.8536 0 0
0.873 0 0
0.8924 0 0
0.9118 0 0
0.9312 0 0
0.9506 0 0
0.97 -nan -nan
