#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0046 18.1456 0.816733 2.28087 76.7858 -55.2389
0.0092 36.7693 3.3113 4.68816 155.731 -112.017
0.0138 53.3559 7.20874 6.93316 225.531 -162.137
0.0184 69.4999 12.5256 9.28601 293.395 -210.796
0.023 81.9905 18.4776 11.3214 345.024 -247.657
0.0276 90.1642 24.3925 12.9348 377.728 -270.804
0.0322 92.5747 29.2275 13.855 385.421 -275.897
0.0368 88.3816 31.8947 13.841 364.841 -260.669
0.0414 80.428 32.6564 13.2232 328.677 -234.312
0.046 71.3659 32.2047 12.3664 288.594 -205.241
0.0506 61.4342 30.5068 11.2553 245.701 -174.277
0.0552 51.1995 27.7508 9.94477 202.447 -143.189
0.0598 41.449 24.357 8.55788 162.058 -114.278
0.0644 31.3527 19.8581 6.8883 121.082 -85.1013
0.069 22.2737 15.1326 5.21721 84.9983 -59.5339
0.0736 14.1956 10.3013 3.54841 53.5158 -37.3449
0.0782 6.92799 5.34944 1.84824 25.775 -17.9145
0.0828 1.70426 1.39585 0.485675 6.25955 -4.33228
0.0874 0 0 0 0 0
0.092 0 0 0 0 0
0.0966 0 0 0 0 0
0.1012 0 0 0 0 0
0.1058 0 0 0 0 0
0.1104 0 0 0 0 0
0.115 0 0 0 0 0
0.1196 0 0 0 0 0
0.1242 0 0 0 0 0
0.1288 0 0 0 0 0
0.1334 0 0 0 0 0
0.138 0 0 0 0 0
0.1426 0 0 0 0 0
0.1472 0 0 0 0 0
0.1518 0 0 0 0 0
0.1564 0 0 0 0 0
0.161 0 0 0 0 0
0.1656 0 0 0 0 0
0.1702 0 0 0 0 0
0.1748 0 0 0 0 0
0.1794 0 0 0 0 0
0.184 0 0 0 0 0
0.1886 0 0 0 0 0
0.1932 0 0 0 0 0
0.1978 0 0 0 0 0
0.2024 0 0 0 0 0
0.207 0 0 0 0 0
0.2116 0 0 0 0 0
0.2162 0 0 0 0 0
0.2208 0 0 0 0 0
0.2254 0 0 0 0 0
0.23 -nan -nan -nan -nan -nan
