#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0124 0 0 0 0 0
0.0248 0 0 0 0 0
0.0372 0.0953069 0.0115309 0.00112962 1.32983 -1.32029
0.0496 0.373558 0.0602475 0.00539876 5.05032 -5.01234
0.062 0.776839 0.156583 0.0139057 10.2029 -10.1226
0.0744 1.25276 0.302962 0.027754 15.9503 -15.8187
0.0868 1.92146 0.542071 0.0524581 23.9156 -23.7106
0.0992 2.63873 0.850694 0.0877429 32.0388 -31.7524
0.1116 3.48889 1.2653 0.139723 41.4426 -41.0576
0.124 4.43358 1.78653 0.211388 51.6037 -51.1059
0.1364 5.43161 2.40754 0.304908 61.9779 -61.3572
0.1488 6.4789 3.13289 0.423892 72.5657 -71.8118
0.1612 7.51175 3.93519 0.567487 82.6323 -81.7415
0.1736 8.4482 4.7665 0.730721 91.2919 -90.27
0.186 8.99052 5.4351 0.883249 95.1463 -94.0355
0.1984 8.98889 5.79666 0.995852 92.8398 -91.7039
0.2108 8.45378 5.79254 1.04939 84.9495 -83.856
0.2232 7.63079 5.53652 1.0554 74.5995 -73.5884
0.2356 6.59852 5.05396 1.01169 62.7806 -61.8842
0.248 5.46088 4.40329 0.923897 50.638 -49.8766
0.2604 4.2712 3.6168 0.794048 38.6642 -38.0522
0.2728 3.05539 2.71101 0.621734 27.0239 -26.5733
0.2852 1.86982 1.7349 0.414967 16.1664 -15.8819
0.2976 0.841295 0.81477 0.202969 7.12481 -6.99251
0.31 0.133624 0.134856 0.0349452 1.11329 -1.09149
0.3224 0 0 0 0 0
0.3348 0 0 0 0 0
0.3472 0 0 0 0 0
0.3596 0 0 0 0 0
0.372 0 0 0 0 0
0.3844 0 0 0 0 0
0.3968 0 0 0 0 0
0.4092 0 0 0 0 0
0.4216 0 0 0 0 0
0.434 0 0 0 0 0
0.4464 0 0 0 0 0
0.4588 0 0 0 0 0
0.4712 0 0 0 0 0
0.4836 0 0 0 0 0
0.496 0 0 0 0 0
0.5084 0 0 0 0 0
0.5208 0 0 0 0 0
0.5332 0 0 0 0 0
0.5456 0 0 0 0 0
0.558 0 0 0 0 0
0.5704 0 0 0 0 0
0.5828 0 0 0 0 0
0.5952 0 0 0 0 0
0.6076 0 0 0 0 0
0.62 -nan -nan -nan -nan -nan
