#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0142 0 0 0 0 0
0.0284 0 0 0 0 0
0.0426 0 0 0 0 0
0.0568 0 0 0 0 0
0.071 0.0513159 0.0103213 0.000806758 0.896121 -0.894727
0.0852 0.167053 0.0403123 0.00333406 2.79888 -2.79379
0.0994 0.333573 0.093898 0.00834994 5.37878 -5.36761
0.1136 0.550458 0.177062 0.0170258 8.55371 -8.53369
0.1278 0.841723 0.304573 0.031724 12.7044 -12.6719
0.142 1.16498 0.468344 0.0527178 17.0447 -16.9969
0.1562 1.56379 0.691517 0.0839119 22.2952 -22.2278
0.1704 2.00685 0.968105 0.12621 27.9177 -27.8274
0.1846 2.48462 1.29847 0.181232 33.7631 -33.6466
0.1988 2.98998 1.6828 0.25062 39.7556 -39.61
0.213 3.49195 2.10578 0.33356 45.4749 -45.2985
0.2272 3.93219 2.52948 0.424846 50.1451 -49.9389
0.2414 4.15928 2.84291 0.504767 51.7258 -51.4984
0.2556 4.10553 2.97134 0.55617 49.5677 -49.3327
0.2698 3.81844 2.91719 0.57423 44.6416 -44.4123
0.284 3.40795 2.74077 0.566157 38.6192 -38.4048
0.2982 2.90322 2.45178 0.530439 31.9279 -31.7366
0.3124 2.33442 2.06552 0.467176 24.9472 -24.7862
0.3266 1.72698 1.59772 0.377146 17.951 -17.8261
0.3408 1.1327 1.09367 0.269016 11.477 -11.3911
0.355 0.617588 0.621294 0.159029 6.12936 -6.08016
0.3692 0.192918 0.201893 0.0537025 1.87761 -1.8614
0.3834 0 0 0 0 0
0.3976 0 0 0 0 0
0.4118 0 0 0 0 0
0.426 0 0 0 0 0
0.4402 0 0 0 0 0
0.4544 0 0 0 0 0
0.4686 0 0 0 0 0
0.4828 0 0 0 0 0
0.497 0 0 0 0 0
0.5112 0 0 0 0 0
0.5254 0 0 0 0 0
0.5396 0 0 0 0 0
0.5538 0 0 0 0 0
0.568 0 0 0 0 0
0.5822 0 0 0 0 0
0.5964 0 0 0 0 0
0.6106 0 0 0 0 0
0.6248 0 0 0 0 0
0.639 0 0 0 0 0
0.6532 0 0 0 0 0
0.6674 0 0 0 0 0
0.6816 0 0 0 0 0
0.6958 0 0 0 0 0
0.71 -nan -nan -nan -nan -nan
