#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0192 0 0 0 0 0
0.0384 0 0 0 0 0
0.0576 0 0 0 0 0
0.0768 0 0 0 0 0
0.096 0 0 0 0 0
0.1152 0 0 0 0 0
0.1344 0 0 0 0 0
0.1536 0 0 0 0 0
0.1728 0 0 0 0 0
0.192 0 0 0 0 0
0.2112 0.024371 0.0107503 0.00124413 0.698375 -0.696797
0.2304 0.0750276 0.0360991 0.00451082 1.98722 -1.98269
0.2496 0.157128 0.0818941 0.0110067 3.91042 -3.90155
0.2688 0.268046 0.150441 0.0216593 6.31697 -6.30287
0.288 0.403872 0.242851 0.0373066 9.03054 -9.01078
0.3072 0.575652 0.36921 0.0603112 12.3235 -12.2975
0.3264 0.77768 0.529955 0.0917577 16.025 -15.9927
0.3456 1.00223 0.723156 0.132319 19.9452 -19.9075
0.3648 1.24165 0.945694 0.182371 23.9526 -23.9106
0.384 1.47725 1.1844 0.240126 27.702 -27.6578
0.4032 1.64197 1.38233 0.293949 29.8208 -29.7778
0.4224 1.67278 1.47536 0.328347 29.2264 -29.1881
0.4416 1.57122 1.4488 0.336798 26.3014 -26.2701
0.4608 1.39358 1.34093 0.325045 22.423 -22.3994
0.48 1.15372 1.15645 0.291846 17.9065 -17.8903
0.4992 0.875334 0.912577 0.239415 13.1699 -13.1601
0.5184 0.581332 0.629447 0.171439 8.52732 -8.52252
0.5376 0.299473 0.336319 0.0949801 4.31052 -4.30892
0.5568 0.06818 0.0793181 0.0231999 0.969505 -0.969339
0.576 0 0 0 0 0
0.5952 0 0 0 0 0
0.6144 0 0 0 0 0
0.6336 0 0 0 0 0
0.6528 0 0 0 0 0
0.672 0 0 0 0 0
0.6912 0 0 0 0 0
0.7104 0 0 0 0 0
0.7296 0 0 0 0 0
0.7488 0 0 0 0 0
0.768 0 0 0 0 0
0.7872 0 0 0 0 0
0.8064 0 0 0 0 0
0.8256 0 0 0 0 0
0.8448 0 0 0 0 0
0.864 0 0 0 0 0
0.8832 0 0 0 0 0
0.9024 0 0 0 0 0
0.9216 0 0 0 0 0
0.9408 0 0 0 0 0
0.96 -nan -nan -nan -nan -nan
