#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0012 15.4206 1.13068
0.0024 30.8415 2.2232
0.0036 46.2632 3.2394
0.0048 61.6859 4.14112
0.006 77.1101 4.89018
0.0072 92.5362 5.44839
0.0084 107.964 5.77755
0.0096 123.395 5.83944
0.0108 138.829 5.5958
0.012 148.785 4.89271
0.0132 102.738 2.96658
0.0144 50.1763 1.22713
0.0156 0 0
0.0168 0 0
0.018 0 0
0.0192 0 0
0.0204 0 0
0.0216 0 0
0.0228 0 0
0.024 0 0
0.0252 0 0
0.0264 0 0
0.0276 0 0
0.0288 0 0
0.03 0 0
0.0312 0 0
0.0324 0 0
0.0336 0 0
0.0348 0 0
0.036 0 0
0.0372 0 0
0.0384 0 0
0.0396 0 0
0.0408 0 0
0.042 0 0
0.0432 0 0
0.0444 0 0
0.0456 0 0
0.0468 0 0
0.048 0 0
0.0492 0 0
0.0504 0 0
0.0516 0 0
0.0528 0 0
0.054 0 0
0.0552 0 0
0.0564 0 0
0.0576 0 0
0.0588 0 0
0.06 -nan -nan
