#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0144 0 0 0 0 0
0.0288 0 0 0 0 0
0.0432 0 0 0 0 0
0.0576 0 0 0 0 0
0.072 0 0 0 0 0
0.0864 0 0 0 0 0
0.1008 0.171391 0.0482584 0.00433864 3.08237 -3.07863
0.1152 0.68353 0.219906 0.0212677 11.6586 -11.6408
0.1296 1.2079 0.437102 0.0456099 19.6205 -19.5846
0.144 1.73503 0.69751 0.0784987 26.938 -26.8804
0.1584 2.25494 0.997058 0.12078 33.5738 -33.4919
0.1728 2.75704 1.32978 0.172902 39.4826 -39.3745
0.1872 3.22994 1.68758 0.234795 44.6103 -44.475
0.2016 3.66129 2.06002 0.305728 48.8929 -48.7304
0.216 4.03761 2.43399 0.384141 52.2552 -52.0667
0.2304 4.34411 2.79336 0.467459 54.6099 -54.3975
0.2448 4.56452 3.11863 0.551871 55.8553 -55.6224
0.2592 4.68091 3.38647 0.632077 55.8738 -55.6253
0.2736 4.67352 3.56925 0.701009 54.5296 -54.2718
0.288 4.52063 3.63458 0.749507 51.6661 -51.4071
0.3024 4.19845 3.54481 0.765969 47.1027 -46.8528
0.3168 3.68113 3.25659 0.735985 40.6312 -40.4032
0.3312 2.94087 2.72053 0.641948 32.0116 -31.8215
0.3456 1.94819 1.88106 0.462702 20.9669 -20.835
0.36 0.672573 0.676664 0.173258 7.17708 -7.1292
0.3744 0 0 0 0 0
0.3888 0 0 0 0 0
0.4032 0 0 0 0 0
0.4176 0 0 0 0 0
0.432 0 0 0 0 0
0.4464 0 0 0 0 0
0.4608 0 0 0 0 0
0.4752 0 0 0 0 0
0.4896 0 0 0 0 0
0.504 0 0 0 0 0
0.5184 0 0 0 0 0
0.5328 0 0 0 0 0
0.5472 0 0 0 0 0
0.5616 0 0 0 0 0
0.576 0 0 0 0 0
0.5904 0 0 0 0 0
0.6048 0 0 0 0 0
0.6192 0 0 0 0 0
0.6336 0 0 0 0 0
0.648 0 0 0 0 0
0.6624 0 0 0 0 0
0.6768 0 0 0 0 0
0.6912 0 0 0 0 0
0.7056 0 0 0 0 0
0.72 -nan -nan -nan -nan -nan
