#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0032 13.6193 2.80868
0.0064 27.2409 5.57807
0.0096 40.8667 8.26886
0.0128 54.499 10.8417
0.016 68.14 13.2571
0.0192 81.7918 15.4756
0.0224 95.4567 17.4574
0.0256 96.6432 17.2269
0.0288 89.7857 15.6528
0.032 81.0098 13.7557
0.0352 70.2002 11.5594
0.0384 57.2231 9.09434
0.0416 41.9236 6.39776
0.0448 24.123 3.51493
0.048 3.61529 0.499819
0.0512 0 0
0.0544 0 0
0.0576 0 0
0.0608 0 0
0.064 0 0
0.0672 0 0
0.0704 0 0
0.0736 0 0
0.0768 0 0
0.08 0 0
0.0832 0 0
0.0864 0 0
0.0896 0 0
0.0928 0 0
0.096 0 0
0.0992 0 0
0.1024 0 0
0.1056 0 0
0.1088 0 0
0.112 0 0
0.1152 0 0
0.1184 0 0
0.1216 0 0
0.1248 0 0
0.128 0 0
0.1312 0 0
0.1344 0 0
0.1376 0 0
0.1408 0 0
0.144 0 0
0.1472 0 0
0.1504 0 0
0.1536 0 0
0.1568 0 0
0.16 -nan -nan
