#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0118 0 0 0 0 0
0.0236 0.0994009 0.00802674 0.00109389 1.27565 -1.26207
0.0354 0.326791 0.0395737 0.00417674 4.07638 -4.03149
0.0472 0.640459 0.103389 0.00985924 7.7713 -7.68276
0.059 1.0657 0.215011 0.0201016 12.6151 -12.4667
0.0708 1.59581 0.386311 0.0369999 18.4857 -18.2614
0.0826 2.18165 0.616087 0.0617827 24.6938 -24.3843
0.0944 2.91581 0.940997 0.10008 32.4053 -31.9873
0.1062 3.68608 1.33822 0.15165 40.1787 -39.6444
0.118 4.52219 1.82417 0.220656 48.397 -47.7334
0.1298 5.42442 2.40698 0.310753 57.0879 -56.2815
0.1416 6.33187 3.0652 0.421783 65.5589 -64.6042
0.1534 7.18038 3.76585 0.551211 73.141 -72.0419
0.1652 7.79499 4.40297 0.683867 77.9732 -76.7608
0.177 7.96976 4.82349 0.792924 78.011 -76.7504
0.1888 7.65147 4.93979 0.857315 73.0248 -71.7933
0.2006 7.0247 4.81885 0.881051 65.2976 -64.1462
0.2124 6.21709 4.51608 0.86814 56.3061 -55.2675
0.2242 5.28192 4.05039 0.817107 46.6342 -45.7337
0.236 4.26539 3.44352 0.727719 36.7338 -35.9909
0.2478 3.19342 2.70748 0.598349 26.8249 -26.256
0.2596 2.19205 1.94745 0.449402 18.0044 -17.6041
0.2714 1.29678 1.2048 0.289894 10.4354 -10.1921
0.2832 0.53622 0.520032 0.130287 4.23091 -4.12734
0.295 0.0330569 0.0334086 0.00870379 0.255985 -0.249394
0.3068 0 0 0 0 0
0.3186 0 0 0 0 0
0.3304 0 0 0 0 0
0.3422 0 0 0 0 0
0.354 0 0 0 0 0
0.3658 0 0 0 0 0
0.3776 0 0 0 0 0
0.3894 0 0 0 0 0
0.4012 0 0 0 0 0
0.413 0 0 0 0 0
0.4248 0 0 0 0 0
0.4366 0 0 0 0 0
0.4484 0 0 0 0 0
0.4602 0 0 0 0 0
0.472 0 0 0 0 0
0.4838 0 0 0 0 0
0.4956 0 0 0 0 0
0.5074 0 0 0 0 0
0.5192 0 0 0 0 0
0.531 0 0 0 0 0
0.5428 0 0 0 0 0
0.5546 0 0 0 0 0
0.5664 0 0 0 0 0
0.5782 0 0 0 0 0
0.59 -nan -nan -nan -nan -nan
