#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0058 8.90817 4.98282
0.0116 17.9976 10.0356
0.0174 26.3363 14.6238
0.0232 34.6051 19.0928
0.029 41.6935 22.8239
0.0348 47.7813 25.9044
0.0406 51.3415 27.5323
0.0464 51.8852 27.4903
0.0522 49.8453 26.056
0.058 45.954 23.6611
0.0638 41.1703 20.8373
0.0696 35.93 17.8359
0.0754 30.5398 14.8332
0.0812 24.9928 11.8487
0.087 19.1868 8.85889
0.0928 14.372 6.43923
0.0986 9.5636 4.14799
0.1044 5.19428 2.1747
0.1102 2.10086 0.845122
0.116 0.111511 0.0429498
0.1218 0 0
0.1276 0 0
0.1334 0 0
0.1392 0 0
0.145 0 0
0.1508 0 0
0.1566 0 0
0.1624 0 0
0.1682 0 0
0.174 0 0
0.1798 0 0
0.1856 0 0
0.1914 0 0
0.1972 0 0
0.203 0 0
0.2088 0 0
0.2146 0 0
0.2204 0 0
0.2262 0 0
0.232 0 0
0.2378 0 0
0.2436 0 0
0.2494 0 0
0.2552 0 0
0.261 0 0
0.2668 0 0
0.2726 0 0
0.2784 0 0
0.2842 0 0
0.29 -nan -nan
