#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0066 10.9105 7.79289
0.0132 21.827 15.5439
0.0198 32.7556 23.2111
0.0264 37.303 26.3084
0.033 40.2967 28.2442
0.0396 42.7085 29.6954
0.0462 44.5141 30.6468
0.0528 45.6836 31.0842
0.0594 46.1803 30.9948
0.066 45.9604 30.3672
0.0726 44.9722 29.1918
0.0792 43.1548 27.4608
0.0858 40.437 25.1689
0.0924 36.7361 22.3132
0.099 31.9556 18.8943
0.1056 25.9835 14.9165
0.1122 18.6897 10.3884
0.1188 9.92246 5.32417
0.1254 0 0
0.132 0 0
0.1386 0 0
0.1452 0 0
0.1518 0 0
0.1584 0 0
0.165 0 0
0.1716 0 0
0.1782 0 0
0.1848 0 0
0.1914 0 0
0.198 0 0
0.2046 0 0
0.2112 0 0
0.2178 0 0
0.2244 0 0
0.231 0 0
0.2376 0 0
0.2442 0 0
0.2508 0 0
0.2574 0 0
0.264 0 0
0.2706 0 0
0.2772 0 0
0.2838 0 0
0.2904 0 0
0.297 0 0
0.3036 0 0
0.3102 0 0
0.3168 0 0
0.3234 0 0
0.33 -nan -nan
