#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0084 4.6472 5.28064
0.0168 7.42135 8.40698
0.0252 9.96844 11.2408
0.0336 12.2851 13.7693
0.042 14.3657 15.9796
0.0504 16.2018 17.8586
0.0588 17.7824 19.3933
0.0672 19.0934 20.5702
0.0756 20.1175 21.3759
0.084 20.8336 21.7968
0.0924 21.2166 21.8194
0.1008 21.2368 21.4302
0.1092 20.859 20.6159
0.1176 20.0418 19.3637
0.126 18.7371 17.661
0.1344 16.8881 15.4966
0.1428 14.4285 12.86
0.1512 11.2805 9.74262
0.1596 7.35287 6.13788
0.168 2.53793 2.04204
0.1764 0 0
0.1848 0 0
0.1932 0 0
0.2016 0 0
0.21 0 0
0.2184 0 0
0.2268 0 0
0.2352 0 0
0.2436 0 0
0.252 0 0
0.2604 0 0
0.2688 0 0
0.2772 0 0
0.2856 0 0
0.294 0 0
0.3024 0 0
0.3108 0 0
0.3192 0 0
0.3276 0 0
0.336 0 0
0.3444 0 0
0.3528 0 0
0.3612 0 0
0.3696 0 0
0.378 0 0
0.3864 0 0
0.3948 0 0
0.4032 0 0
0.4116 0 0
0.42 -nan -nan
