#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.012 0 0 0 0 0
0.024 0 0 0 0 0
0.036 0 0 0 0 0
0.048 0 0 0 0 0
0.06 0.775872 0.156564 0.0147787 10.0489 -9.9513
0.072 1.58213 0.383018 0.0367628 19.7747 -19.5733
0.084 2.37259 0.669976 0.0670794 28.6777 -28.3718
0.096 3.13615 1.01194 0.107108 36.7282 -36.3183
0.108 3.86119 1.40144 0.157822 43.8899 -43.3782
0.12 4.5355 1.82891 0.219672 50.1195 -49.5097
0.132 5.14605 2.28247 0.292458 55.366 -54.6637
0.144 5.67888 2.74769 0.375183 59.5701 -58.7829
0.156 6.11895 3.2073 0.465888 62.6633 -61.8011
0.168 6.44991 3.64092 0.561458 64.5668 -63.6426
0.18 6.65401 4.02464 0.657412 65.191 -64.2205
0.192 6.7119 4.33065 0.74765 64.4339 -63.4365
0.204 6.60241 4.52678 0.824177 62.1796 -61.1788
0.216 6.30249 4.57603 0.876785 58.2968 -57.3211
0.228 5.78699 4.43601 0.8927 52.6372 -51.7208
0.24 5.02859 4.05847 0.856187 45.033 -44.2169
0.252 3.99772 3.38874 0.748128 35.2944 -34.6281
0.264 2.66266 2.36531 0.545563 23.2069 -22.75
0.276 0.989625 0.91943 0.221225 8.52768 -8.35234
0.288 0 0 0 0 0
0.3 0 0 0 0 0
0.312 0 0 0 0 0
0.324 0 0 0 0 0
0.336 0 0 0 0 0
0.348 0 0 0 0 0
0.36 0 0 0 0 0
0.372 0 0 0 0 0
0.384 0 0 0 0 0
0.396 0 0 0 0 0
0.408 0 0 0 0 0
0.42 0 0 0 0 0
0.432 0 0 0 0 0
0.444 0 0 0 0 0
0.456 0 0 0 0 0
0.468 0 0 0 0 0
0.48 0 0 0 0 0
0.492 0 0 0 0 0
0.504 0 0 0 0 0
0.516 0 0 0 0 0
0.528 0 0 0 0 0
0.54 0 0 0 0 0
0.552 0 0 0 0 0
0.564 0 0 0 0 0
0.576 0 0 0 0 0
0.588 0 0 0 0 0
0.6 -nan -nan -nan -nan -nan
