#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.011 0 0 0 0 0
0.022 0 0 0 0 0
0.033 0.634074 0.0769674 0.00963022 7.2979 -7.17302
0.044 2.03246 0.328846 0.035982 22.6723 -22.2726
0.055 3.40032 0.687521 0.0716646 36.8243 -36.1554
0.066 4.72219 1.1455 0.11947 49.7231 -48.7924
0.077 5.98215 1.6927 0.181689 61.3299 -60.1471
0.088 7.16358 2.31624 0.259963 71.5977 -70.1748
0.099 8.24899 3.00027 0.355126 80.4702 -78.8224
0.11 9.21981 3.72571 0.46703 87.8817 -86.0274
0.121 10.0562 4.46989 0.594336 93.7559 -91.7174
0.132 10.7367 5.20622 0.734295 98.0053 -95.8094
0.143 11.2384 5.90376 0.882482 100.53 -98.2085
0.154 11.536 6.5267 1.03251 101.217 -98.8072
0.165 11.6025 7.03385 1.17568 99.9378 -97.4843
0.176 11.408 7.37801 1.30061 96.5483 -94.1031
0.187 10.9203 7.50529 1.3928 90.8859 -88.5102
0.198 10.104 7.35438 1.43416 82.7682 -80.5337
0.209 8.92098 6.8558 1.40241 71.9903 -69.9815
0.22 7.32951 5.93107 1.27054 58.3221 -56.6385
0.231 5.28476 4.49193 1.00609 41.5058 -40.2649
0.242 2.73855 2.43962 0.570457 21.2516 -20.5927
0.253 0 0 0 0 0
0.264 0 0 0 0 0
0.275 0 0 0 0 0
0.286 0 0 0 0 0
0.297 0 0 0 0 0
0.308 0 0 0 0 0
0.319 0 0 0 0 0
0.33 0 0 0 0 0
0.341 0 0 0 0 0
0.352 0 0 0 0 0
0.363 0 0 0 0 0
0.374 0 0 0 0 0
0.385 0 0 0 0 0
0.396 0 0 0 0 0
0.407 0 0 0 0 0
0.418 0 0 0 0 0
0.429 0 0 0 0 0
0.44 0 0 0 0 0
0.451 0 0 0 0 0
0.462 0 0 0 0 0
0.473 0 0 0 0 0
0.484 0 0 0 0 0
0.495 0 0 0 0 0
0.506 0 0 0 0 0
0.517 0 0 0 0 0
0.528 0 0 0 0 0
0.539 0 0 0 0 0
0.55 -nan -nan -nan -nan -nan
