#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0186 0 0
0.0372 0 0
0.0558 0 0
0.0744 0 0
0.093 0 0
0.1116 0 0
0.1302 0 0
0.1488 0 0
0.1674 0 0
0.186 0 0
0.2046 0 0
0.2232 0.208233 0.990617
0.2418 0.473417 2.1796
0.2604 0.737965 3.28732
0.279 0.999135 4.30487
0.2976 1.25347 5.22152
0.3162 1.49662 6.02445
0.3348 1.72311 6.69839
0.3534 1.92603 7.22531
0.372 2.09669 7.58394
0.3906 2.22412 7.74928
0.4092 2.29446 7.69197
0.4278 2.29015 7.37765
0.4464 2.18889 6.76612
0.465 1.96224 5.8104
0.4836 1.57379 4.45568
0.5022 0.97667 2.63806
0.5208 0.110176 0.283216
0.5394 0 0
0.558 0 0
0.5766 0 0
0.5952 0 0
0.6138 0 0
0.6324 0 0
0.651 0 0
0.6696 0 0
0.6882 0 0
0.7068 0 0
0.7254 0 0
0.744 0 0
0.7626 0 0
0.7812 0 0
0.7998 0 0
0.8184 0 0
0.837 0 0
0.8556 0 0
0.8742 0 0
0.8928 0 0
0.9114 0 0
0.93 -nan -nan
