#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.014 0 0 0 0 0
0.028 0 0 0 0 0
0.042 0 0 0 0 0
0.056 0 0 0 0 0
0.07 0 0 0 0 0
0.084 0 0 0 0 0
0.098 0.457414 0.128835 0.0117278 7.65867 -7.64291
0.112 1.03683 0.333678 0.0326136 16.5398 -16.5002
0.126 1.62205 0.587168 0.0618222 24.7411 -24.6736
0.14 2.2028 0.885873 0.10047 32.2291 -32.1303
0.154 2.76826 1.22447 0.149322 38.9624 -38.83
0.168 3.30691 1.59558 0.208676 44.8915 -44.7242
0.182 3.80633 1.98948 0.278227 49.9576 -49.7549
0.196 4.25306 2.3939 0.35691 54.0912 -53.8542
0.21 4.63245 2.79367 0.442725 57.2117 -56.9426
0.224 4.92839 3.17034 0.532526 59.2253 -58.9275
0.238 5.12321 3.50179 0.621788 60.0234 -59.7021
0.252 5.19748 3.76178 0.704335 59.481 -59.1432
0.266 5.1298 3.91943 0.772032 57.4541 -57.1088
0.28 4.89673 3.93875 0.81445 53.7774 -53.4358
0.294 4.47266 3.77811 0.818484 48.2608 -47.9371
0.308 3.82982 3.38978 0.767963 40.6858 -40.3978
0.322 2.93838 2.71962 0.643238 30.8015 -30.5713
0.336 1.76686 1.70689 0.420811 18.3194 -18.1745
0.35 0.28269 0.284571 0.073024 2.90684 -2.8825
0.364 0 0 0 0 0
0.378 0 0 0 0 0
0.392 0 0 0 0 0
0.406 0 0 0 0 0
0.42 0 0 0 0 0
0.434 0 0 0 0 0
0.448 0 0 0 0 0
0.462 0 0 0 0 0
0.476 0 0 0 0 0
0.49 0 0 0 0 0
0.504 0 0 0 0 0
0.518 0 0 0 0 0
0.532 0 0 0 0 0
0.546 0 0 0 0 0
0.56 0 0 0 0 0
0.574 0 0 0 0 0
0.588 0 0 0 0 0
0.602 0 0 0 0 0
0.616 0 0 0 0 0
0.63 0 0 0 0 0
0.644 0 0 0 0 0
0.658 0 0 0 0 0
0.672 0 0 0 0 0
0.686 0 0 0 0 0
0.7 -nan -nan -nan -nan -nan
