#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0078 8.77716 8.62318
0.0156 15.3619 15.0571
0.0234 18.8715 18.4257
0.0312 22.0233 21.3863
0.039 24.8084 23.9218
0.0468 27.2142 26.0157
0.0546 29.2241 27.6513
0.0624 30.8171 28.8123
0.0702 31.9672 29.4826
0.078 32.6435 29.6463
0.0858 32.8088 29.2883
0.0936 32.4192 28.3938
0.1014 31.4233 26.9491
0.1092 29.7607 24.9415
0.117 27.3609 22.3599
0.1248 24.1415 19.1947
0.1326 20.0064 15.4392
0.1404 14.8429 11.0894
0.1482 8.51928 6.14529
0.156 0.880677 0.611551
0.1638 0 0
0.1716 0 0
0.1794 0 0
0.1872 0 0
0.195 0 0
0.2028 0 0
0.2106 0 0
0.2184 0 0
0.2262 0 0
0.234 0 0
0.2418 0 0
0.2496 0 0
0.2574 0 0
0.2652 0 0
0.273 0 0
0.2808 0 0
0.2886 0 0
0.2964 0 0
0.3042 0 0
0.312 0 0
0.3198 0 0
0.3276 0 0
0.3354 0 0
0.3432 0 0
0.351 0 0
0.3588 0 0
0.3666 0 0
0.3744 0 0
0.3822 0 0
0.39 -nan -nan
