#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0106 0 0
0.0212 0 0
0.0318 1.98601 3.54302
0.0424 3.95342 6.98996
0.053 5.79773 10.147
0.0636 7.51412 13.0018
0.0742 9.09595 15.5407
0.0848 10.5345 17.7493
0.0954 11.8188 19.6119
0.106 12.9354 21.1115
0.1166 13.8679 22.2298
0.1272 14.5964 22.9475
0.1378 15.0974 23.2437
0.1484 15.3429 23.0963
0.159 15.2997 22.4819
0.1696 14.9283 21.3758
0.1802 14.182 19.7522
0.1908 13.0057 17.5842
0.2014 11.3335 14.8444
0.212 9.0874 11.5046
0.2226 6.17408 7.5369
0.2332 2.48189 2.91379
0.2438 0 0
0.2544 0 0
0.265 0 0
0.2756 0 0
0.2862 0 0
0.2968 0 0
0.3074 0 0
0.318 0 0
0.3286 0 0
0.3392 0 0
0.3498 0 0
0.3604 0 0
0.371 0 0
0.3816 0 0
0.3922 0 0
0.4028 0 0
0.4134 0 0
0.424 0 0
0.4346 0 0
0.4452 0 0
0.4558 0 0
0.4664 0 0
0.477 0 0
0.4876 0 0
0.4982 0 0
0.5088 0 0
0.5194 0 0
0.53 -nan -nan
