#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0142 0 0 0 0 0
0.0284 0 0 0 0 0
0.0426 0 0 0 0 0
0.0568 0 0 0 0 0
0.071 0 0 0 0 0
0.0852 0 0 0 0 0
0.0994 0.138615 0.0390382 0.0035398 2.43035 -2.4266
0.1136 0.565218 0.181882 0.017714 9.41603 -9.39847
0.1278 0.99948 0.36176 0.0379682 15.8825 -15.8477
0.142 1.43349 0.576414 0.0651876 21.8041 -21.7495
0.1562 1.85892 0.822137 0.100004 27.1495 -27.0729
0.1704 2.26694 1.09364 0.142707 31.8807 -31.7808
0.1846 2.64802 1.38385 0.193138 35.9523 -35.8285
0.1988 2.99188 1.68376 0.250574 39.3109 -39.1635
0.213 3.28726 1.98212 0.31359 41.894 -41.7242
0.2272 3.52188 2.26519 0.379904 43.6289 -43.439
0.2414 3.68219 2.5164 0.446189 44.4315 -44.2247
0.2556 3.75332 2.71606 0.507875 44.2044 -43.9853
0.2698 3.7189 2.8409 0.558905 42.8356 -42.6101
0.284 3.56095 2.86375 0.591482 40.1958 -39.9716
0.2982 3.25988 2.75311 0.595781 36.1364 -35.9232
0.3124 2.79439 2.47281 0.559639 30.4864 -30.2962
0.3266 2.14164 1.98177 0.468258 23.049 -22.8969
0.3408 1.27753 1.23389 0.303908 13.5974 -13.5023
0.355 0.177153 0.178289 0.0457083 1.86991 -1.85604
0.3692 0 0 0 0 0
0.3834 0 0 0 0 0
0.3976 0 0 0 0 0
0.4118 0 0 0 0 0
0.426 0 0 0 0 0
0.4402 0 0 0 0 0
0.4544 0 0 0 0 0
0.4686 0 0 0 0 0
0.4828 0 0 0 0 0
0.497 0 0 0 0 0
0.5112 0 0 0 0 0
0.5254 0 0 0 0 0
0.5396 0 0 0 0 0
0.5538 0 0 0 0 0
0.568 0 0 0 0 0
0.5822 0 0 0 0 0
0.5964 0 0 0 0 0
0.6106 0 0 0 0 0
0.6248 0 0 0 0 0
0.639 0 0 0 0 0
0.6532 0 0 0 0 0
0.6674 0 0 0 0 0
0.6816 0 0 0 0 0
0.6958 0 0 0 0 0
0.71 -nan -nan -nan -nan -nan
