#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0064 9.61216 6.47027
0.0128 18.7963 12.6232
0.0192 28.2041 18.8583
0.0256 36.7161 24.407
0.032 44.4712 29.3411
0.0384 50.465 32.9999
0.0448 55.3575 35.8172
0.0512 58.1335 37.1577
0.0576 58.0751 36.6143
0.064 55.0804 34.1996
0.0704 50.334 30.7228
0.0768 44.7778 26.8126
0.0832 38.5952 22.6237
0.0896 32.2705 18.4743
0.096 26.043 14.5244
0.1024 19.5926 10.6201
0.1088 13.6721 7.1819
0.1152 8.50373 4.3155
0.1216 3.89808 1.90558
0.128 0.672225 0.315393
0.1344 0 0
0.1408 0 0
0.1472 0 0
0.1536 0 0
0.16 0 0
0.1664 0 0
0.1728 0 0
0.1792 0 0
0.1856 0 0
0.192 0 0
0.1984 0 0
0.2048 0 0
0.2112 0 0
0.2176 0 0
0.224 0 0
0.2304 0 0
0.2368 0 0
0.2432 0 0
0.2496 0 0
0.256 0 0
0.2624 0 0
0.2688 0 0
0.2752 0 0
0.2816 0 0
0.288 0 0
0.2944 0 0
0.3008 0 0
0.3072 0 0
0.3136 0 0
0.32 -nan -nan
