#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0178 0 0 0 0 0
0.0356 0 0 0 0 0
0.0534 0 0 0 0 0
0.0712 0 0 0 0 0
0.089 0 0 0 0 0
0.1068 0 0 0 0 0
0.1246 0 0 0 0 0
0.1424 0 0 0 0 0
0.1602 0.010961 0.00395855 0.000391197 0.288617 -0.288364
0.178 0.0651676 0.0261458 0.00281158 1.6016 -1.60006
0.1958 0.15474 0.0682828 0.00795977 3.58023 -3.57654
0.2136 0.272863 0.13134 0.016522 5.94975 -5.9432
0.2314 0.443726 0.231369 0.0312913 9.26109 -9.2507
0.2492 0.646002 0.362734 0.0525203 12.9206 -12.9059
0.267 0.880756 0.529859 0.0818207 16.924 -16.9048
0.2848 1.15889 0.743658 0.12206 21.5339 -21.5099
0.3026 1.46231 0.997021 0.173387 26.3494 -26.3211
0.3204 1.78203 1.28651 0.236361 31.2379 -31.2063
0.3382 2.08264 1.58712 0.307226 35.5551 -35.5214
0.356 2.27412 1.82431 0.371132 37.6524 -37.6186
0.3738 2.28795 1.92722 0.411081 36.5206 -36.4887
0.3916 2.13786 1.8866 0.421051 32.7901 -32.7616
0.4094 1.89677 1.75 0.407903 28.0319 -28.0078
0.4272 1.58025 1.52145 0.369749 22.565 -22.5459
0.445 1.21738 1.22104 0.30891 16.8619 -16.848
0.4628 0.833811 0.869866 0.228764 11.2499 -11.2409
0.4806 0.461949 0.500536 0.136655 6.10013 -6.09543
0.4984 0.149619 0.168155 0.0476028 1.94706 -1.94562
0.5162 0 0 0 0 0
0.534 0 0 0 0 0
0.5518 0 0 0 0 0
0.5696 0 0 0 0 0
0.5874 0 0 0 0 0
0.6052 0 0 0 0 0
0.623 0 0 0 0 0
0.6408 0 0 0 0 0
0.6586 0 0 0 0 0
0.6764 0 0 0 0 0
0.6942 0 0 0 0 0
0.712 0 0 0 0 0
0.7298 0 0 0 0 0
0.7476 0 0 0 0 0
0.7654 0 0 0 0 0
0.7832 0 0 0 0 0
0.801 0 0 0 0 0
0.8188 0 0 0 0 0
0.8366 0 0 0 0 0
0.8544 0 0 0 0 0
0.8722 0 0 0 0 0
0.89 -nan -nan -nan -nan -nan
