#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0082 6.78618 0.278413 0.176941 50.0031 -46.5967
0.0164 10.0524 0.824511 0.270468 72.9007 -67.892
0.0246 12.9725 1.59548 0.371035 92.57 -86.1492
0.0328 15.6648 2.56808 0.488421 110.041 -102.33
0.041 18.1066 3.70964 0.627145 125.263 -116.391
0.0492 20.2736 4.98351 0.790066 138.179 -128.279
0.0574 22.1402 6.34871 0.97816 148.718 -137.934
0.0656 23.6791 7.75955 1.19026 156.804 -145.289
0.0738 24.8608 9.16512 1.42275 162.347 -150.266
0.082 25.6535 10.5088 1.66927 165.247 -152.778
0.0902 26.0231 11.7275 1.92028 165.392 -152.729
0.0984 25.9323 12.7511 2.16269 162.657 -150.013
0.1066 25.3409 13.5018 2.37932 156.903 -144.512
0.1148 24.205 13.8927 2.54836 147.977 -136.095
0.123 22.477 13.8274 2.64273 135.709 -124.622
0.1312 20.1051 13.1985 2.6293 119.911 -109.936
0.1394 17.033 11.8867 2.46812 100.376 -91.8669
0.1476 13.1994 9.75899 2.11139 76.8761 -70.2288
0.1558 8.53783 6.66776 1.50241 49.1589 -44.8193
0.164 2.97634 2.4487 0.574279 16.9467 -15.4179
0.1722 0 0 0 0 0
0.1804 0 0 0 0 0
0.1886 0 0 0 0 0
0.1968 0 0 0 0 0
0.205 0 0 0 0 0
0.2132 0 0 0 0 0
0.2214 0 0 0 0 0
0.2296 0 0 0 0 0
0.2378 0 0 0 0 0
0.246 0 0 0 0 0
0.2542 0 0 0 0 0
0.2624 0 0 0 0 0
0.2706 0 0 0 0 0
0.2788 0 0 0 0 0
0.287 0 0 0 0 0
0.2952 0 0 0 0 0
0.3034 0 0 0 0 0
0.3116 0 0 0 0 0
0.3198 0 0 0 0 0
0.328 0 0 0 0 0
0.3362 0 0 0 0 0
0.3444 0 0 0 0 0
0.3526 0 0 0 0 0
0.3608 0 0 0 0 0
0.369 0 0 0 0 0
0.3772 0 0 0 0 0
0.3854 0 0 0 0 0
0.3936 0 0 0 0 0
0.4018 0 0 0 0 0
0.41 -nan -nan -nan -nan -nan
