#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0104 0 0
0.0208 0 0
0.0312 1.64878 2.83394
0.0416 3.28217 5.59275
0.052 4.80787 8.11171
0.0624 6.22174 10.3805
0.0728 7.51803 12.3881
0.0832 8.68929 14.1225
0.0936 9.72612 15.5709
0.104 10.617 16.7196
0.1144 11.3478 17.554
0.1248 11.9019 18.0583
0.1352 12.259 18.216
0.1456 12.3955 18.0096
0.156 12.2831 17.4204
0.1664 11.8884 16.4292
0.1768 11.1719 15.0159
0.1872 10.0868 13.1597
0.1976 8.57769 10.8394
0.208 6.57864 8.03391
0.2184 4.01104 4.72211
0.2288 0.780871 0.883881
0.2392 0 0
0.2496 0 0
0.26 0 0
0.2704 0 0
0.2808 0 0
0.2912 0 0
0.3016 0 0
0.312 0 0
0.3224 0 0
0.3328 0 0
0.3432 0 0
0.3536 0 0
0.364 0 0
0.3744 0 0
0.3848 0 0
0.3952 0 0
0.4056 0 0
0.416 0 0
0.4264 0 0
0.4368 0 0
0.4472 0 0
0.4576 0 0
0.468 0 0
0.4784 0 0
0.4888 0 0
0.4992 0 0
0.5096 0 0
0.52 -nan -nan
