#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0202 0 0 0 0 0
0.0404 0 0 0 0 0
0.0606 0 0 0 0 0
0.0808 0 0 0 0 0
0.101 0 0 0 0 0
0.1212 0 0 0 0 0
0.1414 0 0 0 0 0
0.1616 0 0 0 0 0
0.1818 0 0 0 0 0
0.202 0 0 0 0 0
0.2222 0 0 0 0 0
0.2424 0.0191414 0.00920815 0.0011472 0.594272 -0.592224
0.2626 0.0601566 0.0313463 0.0041997 1.71503 -1.70917
0.2828 0.126295 0.0708654 0.0101719 3.36056 -3.34927
0.303 0.217976 0.131038 0.0200758 5.47255 -5.45463
0.3232 0.331867 0.212794 0.0346716 7.88493 -7.8599
0.3434 0.472782 0.322088 0.0556325 10.7086 -10.6759
0.3636 0.642415 0.463395 0.0846002 13.9837 -13.9433
0.3838 0.830381 0.632262 0.121673 17.4317 -17.3844
0.404 1.03164 0.826866 0.167313 20.984 -20.9312
0.4242 1.22178 1.02826 0.21827 24.1236 -24.0682
0.4444 1.33717 1.17899 0.261972 25.4874 -25.4343
0.4646 1.33312 1.22887 0.285252 24.3507 -24.3049
0.4848 1.23274 1.18578 0.287032 21.5508 -21.5146
0.505 1.06455 1.06671 0.268829 17.8608 -17.8347
0.5252 0.852212 0.888145 0.232692 13.7956 -13.7787
0.5454 0.610037 0.660266 0.179593 9.57863 -9.56938
0.5656 0.362318 0.40672 0.114707 5.55463 -5.5508
0.5858 0.145816 0.169559 0.0495274 2.20606 -2.20522
0.606 0.00286114 0.00344247 0.00104033 0.0431752 -0.0431727
0.6262 0 0 0 0 0
0.6464 0 0 0 0 0
0.6666 0 0 0 0 0
0.6868 0 0 0 0 0
0.707 0 0 0 0 0
0.7272 0 0 0 0 0
0.7474 0 0 0 0 0
0.7676 0 0 0 0 0
0.7878 0 0 0 0 0
0.808 0 0 0 0 0
0.8282 0 0 0 0 0
0.8484 0 0 0 0 0
0.8686 0 0 0 0 0
0.8888 0 0 0 0 0
0.909 0 0 0 0 0
0.9292 0 0 0 0 0
0.9494 0 0 0 0 0
0.9696 0 0 0 0 0
0.9898 0 0 0 0 0
1.01 -nan -nan -nan -nan -nan
