#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0168 0 0 0 0 0
0.0336 0 0 0 0 0
0.0504 0 0 0 0 0
0.0672 0 0 0 0 0
0.084 0 0 0 0 0
0.1008 0 0 0 0 0
0.1176 0 0 0 0 0
0.1344 0.0243763 0.00782859 0.00071437 0.566185 -0.565997
0.1512 0.0822555 0.0297144 0.00295887 1.80335 -1.80251
0.168 0.16989 0.0681832 0.00738608 3.53899 -3.53695
0.1848 0.282156 0.12455 0.0146131 5.58359 -5.57968
0.2016 0.442719 0.213182 0.0269912 8.44021 -8.43375
0.2184 0.628386 0.327786 0.0445844 11.5337 -11.5241
0.2352 0.84295 0.473519 0.0689125 14.9275 -14.9142
0.252 1.09918 0.661559 0.102648 18.9004 -18.8829
0.2688 1.37485 0.882643 0.145508 22.9863 -22.9646
0.2856 1.66366 1.13485 0.198153 27.1089 -27.083
0.3024 1.94159 1.4024 0.258611 30.8745 -30.8449
0.3192 2.13392 1.627 0.316003 33.0015 -32.9692
0.336 2.17252 1.74366 0.355791 32.4912 -32.4575
0.3528 2.05419 1.73117 0.370267 29.5791 -29.5457
0.3696 1.84435 1.6284 0.364353 25.596 -25.5646
0.3864 1.57233 1.45142 0.339125 21.0865 -21.0586
0.4032 1.25345 1.20746 0.294118 16.2845 -16.2614
0.42 0.908644 0.911879 0.231205 11.4649 -11.4473
0.4368 0.565042 0.589817 0.155442 6.94438 -6.93293
0.4536 0.264091 0.286326 0.078333 3.17837 -3.17275
0.4704 0.0511367 0.0575099 0.0163141 0.608305 -0.60716
0.4872 0 0 0 0 0
0.504 0 0 0 0 0
0.5208 0 0 0 0 0
0.5376 0 0 0 0 0
0.5544 0 0 0 0 0
0.5712 0 0 0 0 0
0.588 0 0 0 0 0
0.6048 0 0 0 0 0
0.6216 0 0 0 0 0
0.6384 0 0 0 0 0
0.6552 0 0 0 0 0
0.672 0 0 0 0 0
0.6888 0 0 0 0 0
0.7056 0 0 0 0 0
0.7224 0 0 0 0 0
0.7392 0 0 0 0 0
0.756 0 0 0 0 0
0.7728 0 0 0 0 0
0.7896 0 0 0 0 0
0.8064 0 0 0 0 0
0.8232 0 0 0 0 0
0.84 -nan -nan -nan -nan -nan
