#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.002 35.7553 2.41152 24.5568 118.89 -44.3811
0.004 66.9339 9.01934 45.9882 221.89 -82.7734
0.006 89.107 17.9755 61.2282 293.796 -109.464
0.008 102.498 27.505 70.5085 335.621 -124.848
0.01 106.563 35.6373 73.4057 345.832 -128.381
0.012 106.904 42.7958 73.9799 343.885 -127.379
0.014 104.28 48.6044 72.7098 332.463 -122.858
0.016 97.8438 52.0224 68.8878 308.988 -113.887
0.018 89.5692 53.5032 63.8661 280.179 -102.987
0.02 79.37 52.6311 57.4707 245.899 -90.1237
0.022 66.4056 48.3976 48.9126 203.606 -74.3859
0.024 49.5637 39.3532 37.1445 150.116 -54.6444
0.026 33.5909 28.8492 25.6388 100.374 -36.3914
0.028 18.607 17.1754 14.4679 54.7569 -19.764
0.03 7.57278 7.47935 6.01471 21.95 -7.88619
0.032 0.622919 0.655376 0.505966 1.7766 -0.635145
0.034 0 0 0 0 0
0.036 0 0 0 0 0
0.038 0 0 0 0 0
0.04 0 0 0 0 0
0.042 0 0 0 0 0
0.044 0 0 0 0 0
0.046 0 0 0 0 0
0.048 0 0 0 0 0
0.05 0 0 0 0 0
0.052 0 0 0 0 0
0.054 0 0 0 0 0
0.056 0 0 0 0 0
0.058 0 0 0 0 0
0.06 0 0 0 0 0
0.062 0 0 0 0 0
0.064 0 0 0 0 0
0.066 0 0 0 0 0
0.068 0 0 0 0 0
0.07 0 0 0 0 0
0.072 0 0 0 0 0
0.074 0 0 0 0 0
0.076 0 0 0 0 0
0.078 0 0 0 0 0
0.08 0 0 0 0 0
0.082 0 0 0 0 0
0.084 0 0 0 0 0
0.086 0 0 0 0 0
0.088 0 0 0 0 0
0.09 0 0 0 0 0
0.092 0 0 0 0 0
0.094 0 0 0 0 0
0.096 0 0 0 0 0
0.098 0 0 0 0 0
0.1 -nan -nan -nan -nan -nan
