#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0198 0 0 0 0 0
0.0396 0 0 0 0 0
0.0594 0 0 0 0 0
0.0792 0 0 0 0 0
0.099 0 0 0 0 0
0.1188 0 0 0 0 0
0.1386 0 0 0 0 0
0.1584 0 0 0 0 0
0.1782 0 0 0 0 0
0.198 0 0 0 0 0
0.2178 0.00506792 0.00223529 0.000258167 0.160791 -0.160316
0.2376 0.0372036 0.0178983 0.00223232 1.08351 -1.08031
0.2574 0.0931818 0.0485592 0.00651407 2.52191 -2.51454
0.2772 0.170515 0.0956858 0.0137488 4.30607 -4.29363
0.297 0.281292 0.169116 0.0259351 6.73468 -6.71573
0.3168 0.418384 0.268297 0.0437578 9.54427 -9.51833
0.3366 0.580486 0.395505 0.0683758 12.6654 -12.6324
0.3564 0.769181 0.554896 0.101389 16.1472 -16.1074
0.3762 0.979397 0.745811 0.143637 19.8852 -19.8395
0.396 1.19481 0.957763 0.193941 23.5328 -23.483
0.4158 1.38302 1.1641 0.247272 26.4333 -26.3826
0.4356 1.4711 1.29724 0.288419 27.1041 -27.0571
0.4554 1.42845 1.3169 0.305854 25.2027 -25.1632
0.4752 1.29575 1.24654 0.301897 21.9045 -21.874
0.495 1.10527 1.10765 0.279292 17.9867 -17.9652
0.5148 0.868731 0.905488 0.237357 13.6716 -13.6581
0.5346 0.605927 0.655916 0.1785 9.26915 -9.26212
0.5544 0.343918 0.386129 0.108956 5.14767 -5.14503
0.5742 0.120202 0.139799 0.040856 1.77798 -1.77755
0.594 0 0 0 0 0
0.6138 0 0 0 0 0
0.6336 0 0 0 0 0
0.6534 0 0 0 0 0
0.6732 0 0 0 0 0
0.693 0 0 0 0 0
0.7128 0 0 0 0 0
0.7326 0 0 0 0 0
0.7524 0 0 0 0 0
0.7722 0 0 0 0 0
0.792 0 0 0 0 0
0.8118 0 0 0 0 0
0.8316 0 0 0 0 0
0.8514 0 0 0 0 0
0.8712 0 0 0 0 0
0.891 0 0 0 0 0
0.9108 0 0 0 0 0
0.9306 0 0 0 0 0
0.9504 0 0 0 0 0
0.9702 0 0 0 0 0
0.99 -nan -nan -nan -nan -nan
