#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0016 18.9616 1.75293
0.0032 37.924 3.45788
0.0048 56.888 5.06686
0.0064 75.8543 6.53187
0.008 94.8238 7.80488
0.0096 113.797 8.83784
0.0112 132.775 9.58267
0.0128 151.759 9.99124
0.0144 170.749 10.0154
0.016 170.543 8.9026
0.0176 130.627 6.28426
0.0192 84.7122 3.69164
0.0208 32.3911 1.251
0.0224 0 0
0.024 0 0
0.0256 0 0
0.0272 0 0
0.0288 0 0
0.0304 0 0
0.032 0 0
0.0336 0 0
0.0352 0 0
0.0368 0 0
0.0384 0 0
0.04 0 0
0.0416 0 0
0.0432 0 0
0.0448 0 0
0.0464 0 0
0.048 0 0
0.0496 0 0
0.0512 0 0
0.0528 0 0
0.0544 0 0
0.056 0 0
0.0576 0 0
0.0592 0 0
0.0608 0 0
0.0624 0 0
0.064 0 0
0.0656 0 0
0.0672 0 0
0.0688 0 0
0.0704 0 0
0.072 0 0
0.0736 0 0
0.0752 0 0
0.0768 0 0
0.0784 0 0
0.08 -nan -nan
