#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0046 11.3502 0.508895 1.37726 46.7547 -33.5473
0.0092 22.6589 2.0327 2.79042 93.4328 -67.0327
0.0138 33.8843 4.56271 4.27515 139.958 -100.394
0.0184 44.9837 8.08431 5.86662 186.252 -133.568
0.023 55.9134 12.5768 7.59927 232.239 -166.493
0.0276 61.7722 16.6872 8.75903 256.235 -183.529
0.0322 61.7317 19.4597 9.1294 254.329 -181.875
0.0368 60.6773 21.868 9.4095 248.241 -177.21
0.0414 58.5615 23.7565 9.56676 237.867 -169.476
0.046 55.3319 24.9582 9.55931 223.09 -158.612
0.0506 50.9307 25.2927 9.33501 203.785 -144.554
0.0552 45.2938 24.5646 8.83024 179.813 -127.232
0.0598 38.3506 22.5608 7.96848 151.023 -106.572
0.0644 30.0229 19.0483 6.65865 117.247 -82.4969
0.069 20.2242 13.771 4.79307 78.3039 -54.9233
0.0736 8.85842 6.44617 2.24511 33.995 -23.764
0.0782 0 0 0 0 0
0.0828 0 0 0 0 0
0.0874 0 0 0 0 0
0.092 0 0 0 0 0
0.0966 0 0 0 0 0
0.1012 0 0 0 0 0
0.1058 0 0 0 0 0
0.1104 0 0 0 0 0
0.115 0 0 0 0 0
0.1196 0 0 0 0 0
0.1242 0 0 0 0 0
0.1288 0 0 0 0 0
0.1334 0 0 0 0 0
0.138 0 0 0 0 0
0.1426 0 0 0 0 0
0.1472 0 0 0 0 0
0.1518 0 0 0 0 0
0.1564 0 0 0 0 0
0.161 0 0 0 0 0
0.1656 0 0 0 0 0
0.1702 0 0 0 0 0
0.1748 0 0 0 0 0
0.1794 0 0 0 0 0
0.184 0 0 0 0 0
0.1886 0 0 0 0 0
0.1932 0 0 0 0 0
0.1978 0 0 0 0 0
0.2024 0 0 0 0 0
0.207 0 0 0 0 0
0.2116 0 0 0 0 0
0.2162 0 0 0 0 0
0.2208 0 0 0 0 0
0.2254 0 0 0 0 0
0.23 -nan -nan -nan -nan -nan
