#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0196 0 0
0.0392 0 0
0.0588 0 0
0.0784 0 0
0.098 0 0
0.1176 0 0
0.1372 0 0
0.1568 0 0
0.1764 0 0
0.196 0 0
0.2156 0.0158859 0.0854373
0.2352 0.0757886 0.395145
0.2548 0.17089 0.864246
0.2744 0.294001 1.4409
0.294 0.454146 2.15714
0.3136 0.657761 3.02927
0.3332 0.892574 3.98153
0.3528 1.16259 5.01985
0.3724 1.46171 6.10428
0.392 1.77063 7.14321
0.4116 2.02931 7.89144
0.4312 2.12635 7.94143
0.4508 2.03357 7.26823
0.4704 1.83012 6.24693
0.49 1.55581 5.06396
0.5096 1.22302 3.789
0.5292 0.855586 2.5181
0.5488 0.484683 1.35235
0.5684 0.158796 0.419208
0.588 0 0
0.6076 0 0
0.6272 0 0
0.6468 0 0
0.6664 0 0
0.686 0 0
0.7056 0 0
0.7252 0 0
0.7448 0 0
0.7644 0 0
0.784 0 0
0.8036 0 0
0.8232 0 0
0.8428 0 0
0.8624 0 0
0.882 0 0
0.9016 0 0
0.9212 0 0
0.9408 0 0
0.9604 0 0
0.98 -nan -nan
