#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0162 0 0
0.0324 0 0
0.0486 0 0
0.0648 0 0
0.081 0 0
0.0972 0 0
0.1134 0 0
0.1296 0 0
0.1458 0.0302322 0.116997
0.162 0.397297 1.49898
0.1782 0.757569 2.78508
0.1944 1.10843 3.9682
0.2106 1.44661 5.03988
0.2268 1.7681 5.99014
0.243 2.06792 6.80736
0.2592 2.33997 7.47801
0.2754 2.57673 7.98644
0.2916 2.76893 8.31465
0.3078 2.90518 8.44198
0.324 2.97142 8.34479
0.3402 2.95027 7.99607
0.3564 2.82021 7.36508
0.3726 2.55448 6.41688
0.3888 2.11969 5.11187
0.405 1.47398 3.40526
0.4212 0.564634 1.24661
0.4374 0 0
0.4536 0 0
0.4698 0 0
0.486 0 0
0.5022 0 0
0.5184 0 0
0.5346 0 0
0.5508 0 0
0.567 0 0
0.5832 0 0
0.5994 0 0
0.6156 0 0
0.6318 0 0
0.648 0 0
0.6642 0 0
0.6804 0 0
0.6966 0 0
0.7128 0 0
0.729 0 0
0.7452 0 0
0.7614 0 0
0.7776 0 0
0.7938 0 0
0.81 -nan -nan
